Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,
Reserves,-5.52,-5.59,-5.52,-5.55,-5.35,-4.98,-3.29,-2.86,-2.65,-1.92,-2.70,-2.70,
Borrowings,1.86,1.85,1.85,1.85,2.00,1.86,1.59,1.31,1.04,0.77,0.82,0.75,
  └─ Long term Borrowings,0.00,0.00,1.85,1.85,2.00,1.86,1.59,1.31,1.04,0.77,0.82,0.75,
  └─ Short term Borrowings,1.85,1.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other Borrowings,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,7.70,7.60,7.63,7.54,7.53,7.37,5.74,5.76,5.95,5.78,6.97,7.22,
  └─ Trade Payables,2.98,2.60,2.54,2.43,2.39,2.37,2.06,2.13,2.27,0.30,0.74,0.72,
  └─ Advance from Customers,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,,
  └─ Other liability items,4.72,5.00,5.09,5.11,5.14,5.00,3.68,3.63,3.66,5.46,6.22,6.50,
Total Liabilities,4.67,4.49,4.59,4.47,4.81,4.88,4.67,4.84,4.97,5.26,5.72,5.90,
Fixed Assets,0.08,0.07,0.04,0.05,0.04,0.07,0.07,0.06,0.05,0.06,0.06,0.05,
  └─ Plant Machinery,0.04,0.04,0.04,0.04,0.04,0.07,0.07,0.07,0.07,0.07,0.07,,
  └─ Equipments,0.20,0.20,0.20,0.20,0.20,0.21,0.20,0.20,0.20,0.21,0.21,,
  └─ Computers,0.30,0.30,0.30,0.32,0.32,0.32,0.33,0.33,0.33,0.34,0.34,,
  └─ Furniture n fittings,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,,
  └─ Vehicles,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Intangible Assets,3.88,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other fixed assets,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,,
  └─ Gross Block,4.85,4.85,0.89,0.91,0.91,0.94,0.95,0.95,0.95,0.97,0.97,,
  └─ Accumulated Depreciation,4.77,4.78,0.85,0.86,0.87,0.88,0.88,0.89,0.90,0.91,0.91,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Other Assets,4.59,4.42,4.55,4.42,4.77,4.81,4.60,4.78,4.92,5.20,5.66,5.85,
  └─ Inventories,0.02,0.01,0.04,0.05,0.07,0.14,0.12,0.19,0.17,0.16,0.10,0.16,
  └─ Trade receivables,0.63,0.48,0.55,0.35,0.41,0.30,0.49,0.72,0.95,0.83,1.76,1.78,
    └─ Receivables over 6m,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.07,0.45,0.10,0.27,,0.28
    └─ Receivables under 6m,0.63,0.48,0.55,0.35,0.41,0.30,0.49,0.65,0.51,0.73,1.49,,0.32
    └─ Prov for Doubtful,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.05,0.00,-0.01,0.00,0.00,,-0.28
  └─ Cash Equivalents,0.08,0.07,0.11,0.18,0.27,0.13,0.52,0.25,0.11,0.50,0.12,0.13,
  └─ Loans n Advances,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.05,0.10,0.06,3.61,
  └─ Other asset items,3.85,3.85,3.84,3.83,4.01,4.22,3.46,3.60,3.64,3.61,3.62,0.17,
Total Assets,4.67,4.49,4.59,4.47,4.81,4.88,4.67,4.84,4.97,5.26,5.72,5.90,
