Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,97,97,97,97,97,97,97,97,97,97,97,97,
Reserves,933,985,4907,4929,1062,1520,1543,1271,908,919,782,793,
Borrowings,555,2518,3741,3843,468,342,299,328,282,213,156,127,
  └─ Long term Borrowings,397,2271,540,3089,291,127,164,216,205,159,123,96,
  └─ Short term Borrowings,127,189,130,337,122,168,125,107,75,52,31,20,
  └─ Lease Liabilities,0,0,0,0,0,0,9,5,2,2,2,11,
  └─ Other Borrowings,31,58,3071,417,54,47,0,0,-0,-0,0,,
Other Liabilities,332,781,1079,1115,606,606,568,602,732,830,786,840,
  └─ Non controlling int,0,205,201,201,0,0,0,0,0,0,0,0,
  └─ Trade Payables,82,91,250,252,200,99,86,103,214,244,199,212,
  └─ Advance from Customers,1,0,1,4,4,2,4,4,4,7,7,,
  └─ Other liability items,249,485,628,658,403,505,479,495,514,578,580,628,
Total Liabilities,1918,4382,9825,9985,2234,2566,2507,2298,2020,2059,1822,1857,
Fixed Assets,391,424,1956,1897,399,902,950,907,897,882,969,956,
  └─ Land,29.95,42.66,71.49,71.49,19.34,568.32,568.32,567.74,573.02,573.02,678.36,,
  └─ Building,77.96,69.19,230.06,233.12,66.09,67.66,66.15,65.82,65.02,65.05,65.07,,
  └─ Plant Machinery,98.61,84.87,1560.95,1562.19,88.39,69.45,68.05,68.03,68.03,68.18,71.20,,
  └─ Equipments,257.97,222.08,239.51,248.06,287.51,264.92,345.09,323.00,337.06,354.27,367.49,,
  └─ Furniture n fittings,3.35,1.99,8.32,8.43,2.29,2.01,2.02,2.02,1.96,1.95,1.96,,
  └─ Vehicles,1.84,1.45,1.46,3.84,1.55,1.37,1.50,1.96,1.96,1.96,1.96,,
  └─ Intangible Assets,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,
  └─ Other fixed assets,6.88,21.72,42.38,69.14,4.42,27.84,21.09,21.20,21.20,4.88,4.93,,
  └─ Gross Block,476.59,443.99,2154.17,2196.27,469.59,1001.57,1072.22,1049.77,1068.25,1069.31,1190.97,,
  └─ Accumulated Depreciation,85.17,20.21,198.16,298.87,70.95,99.78,122.02,142.49,170.86,187.39,222.17,,
CWIP,20,2398,4211,5121,68,84,22,21,15,14,10,11,
Investments,312,7,1387,379,106,100,100,99,3,3,1,0,
Other Assets,1194,1553,2271,2587,1661,1480,1436,1271,1105,1160,843,891,
  └─ Inventories,21,15,84,74,10,7,8,8,10,9,14,11,
  └─ Trade receivables,99,132,208,246,209,65,67,84,106,136,136,120,
    └─ Receivables over 6m,12,0,0,0,0,0,0,8,0,57,71,,5
    └─ Receivables under 6m,87,132,208,247,210,65,67,75,106,78,66,,86
    └─ Prov for Doubtful,0,-1,-1,-1,-0,0,0,0,0,0,0,,0
  └─ Cash Equivalents,24,52,181,127,24,56,15,16,25,31,41,31,
  └─ Loans n Advances,19,107,108,165,72,106,90,54,61,98,54,40,
  └─ Other asset items,1032,1247,1691,1975,1346,1246,1255,1110,902,886,598,688,
Total Assets,1918,4382,9825,9985,2234,2566,2507,2298,2020,2059,1822,1857,
