Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,15,15,15,15,133,133,133,136,136,136,136,136,
Reserves,318,381,449,562,517,675,695,1129,1412,1728,1573,1857,
Borrowings,8,3,3,6,424,549,567,692,943,1098,1227,1570,
  └─ Long term Borrowings,-0,-0,,0,0,-0,-0,-0,-0,-0,-0,-0,
  └─ Short term Borrowings,-0,-0,,6,10,12,1,-0,2,-0,-0,-0,
  └─ Lease Liabilities,-0,-0,,-0,-0,538,566,692,941,1098,1227,1570,
  └─ Other Borrowings,8,3,3,0,415,0,-0,-0,-0,-0,-0,,
Other Liabilities,114,118,170,189,247,261,265,348,416,391,398,452,
  └─ Non controlling int,6,9,12,15,20,23,20,22,26,29,29,34,
  └─ Trade Payables,91,87,107,141,194,201,205,211,295,257,226,278,
  └─ Advance from Customers,1,1,3,1,1,2,2,3,4,5,3,,
  └─ Other liability items,16,20,47,32,33,34,39,111,91,99,141,140,
Total Liabilities,455,517,636,772,1322,1617,1659,2305,2906,3353,3334,4015,
Fixed Assets,122,135,172,185,593,708,724,848,1302,1482,1602,1989,
  └─ Building,126,140,179,194,233,243,253,262,1462,1774,2071,,
  └─ Plant Machinery,12,16,19,22,26,31,33,37,45,56,63,,
  └─ Computers,4,5,6,8,10,11,12,12,14,16,17,,
  └─ Furniture n fittings,16,16,21,26,31,36,44,54,81,102,122,,
  └─ Vehicles,3,3,3,6,4,4,5,5,8,8,8,,
  └─ Intangible Assets,2,2,2,2,3,3,3,3,166,166,167,163,
  └─ Other fixed assets,3,3,4,4,449,651,690,905,15,18,27,,
  └─ Gross Block,166,185,234,261,757,980,1039,1276,1790,2141,2475,,
  └─ Accumulated Depreciation,43,51,62,76,164,272,316,429,488,659,873,,
CWIP,0,1,4,6,4,13,5,6,18,9,9,14,
Investments,37,76,83,185,210,348,400,401,478,750,550,673,
Other Assets,296,305,377,397,515,548,532,1050,1109,1111,1173,1340,
  └─ Inventories,226,233,266,279,365,376,290,424,646,710,637,856,
  └─ Trade receivables,22,23,33,39,52,70,51,48,105,76,91,100,
    └─ Receivables over 6m,0,0,0,0,0,0,14,9,40,31,23,,0
    └─ Receivables under 6m,21,23,32,39,52,70,36,40,87,63,86,,19
    └─ Prov for Doubtful,0,-0,-0,-0,-0,-0,-0,-0,-21,-18,-18,,0
  └─ Cash Equivalents,7,6,25,15,12,11,88,396,198,112,101,42,
  └─ Loans n Advances,11,2,2,7,12,10,3,5,4,7,4,116,
  └─ Other asset items,31,41,51,56,74,81,100,176,155,206,340,226,
Total Assets,455,517,636,772,1322,1617,1659,2305,2906,3353,3334,4015,
