Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,414,416,416,416,416,416,416,416,416,401,401,401
Reserves,1837,1451,1707,2089,2467,3123,4833,5983,6652,6873,8327,10007
Borrowings,4089,5317,4619,6079,9045,10113,3936,4337,3358,1874,99,1068
  └─ Long term Borrowings,782,1073,1432,3516,4414,4392,3147,2471,1820,1144,82,91
  └─ Short term Borrowings,3018,3921,3186,2563,4280,4994,772,1852,1515,709,0,963
  └─ Lease Liabilities,0,0,0,0,0,21,18,14,23,20,16,13
  └─ Preference Capital,0,0,0,360,382,417,70,73,79,80,82,0
  └─ Other Borrowings,290,324,1,-359,-30,288,-70,-73,-79,-80,-82,
Other Liabilities,1298,939,1315,877,1997,880,1062,2553,2344,2361,2580,2927
  └─ Non controlling int,55,-77,-83,-87,-98,-108,-13,-13,-15,-15,-16,-18
  └─ Trade Payables,355,449,241,303,988,542,389,1500,1212,794,630,936
  └─ Advance from Customers,43,7,5,10,7,17,29,109,40,62,64,
  └─ Other liability items,845,560,1151,651,1099,430,656,957,1107,1521,1902,2009
Total Liabilities,7638,8123,8057,9462,13925,14533,10247,13289,12770,11509,11407,14402
Fixed Assets,2948,1793,1162,1234,6905,6701,6480,6358,6262,6423,6221,6110
  └─ Land,13.30,8.63,8.63,8.63,4.50,5.50,10.05,10.05,12.11,12.12,13.09,
  └─ Building,281.05,98.55,101.02,103.59,732.72,765.07,762.67,798.11,805.51,838.57,866.80,
  └─ Plant Machinery,3575.90,935.02,1082.34,1202.31,6352.11,6434.29,6485.92,6581.67,6741.92,7140.69,7212.12,
  └─ Ships Vessels,2018.74,875.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Equipments,162.43,18.76,25.96,27.99,41.51,42.54,48.05,54.27,59.33,75.44,79.81,
  └─ Furniture n fittings,21.96,5.80,6.13,2.94,4.42,5.06,5.30,6.15,7.89,9.15,10.81,
  └─ Railway sidings,22.05,3.94,3.93,3.93,8.09,8.15,8.15,8.11,13.66,13.74,13.71,
  └─ Vehicles,11.20,14.61,15.14,15.50,16.38,17.24,18.93,20.86,22.51,23.69,25.63,
  └─ Intangible Assets,432.62,259.24,241.73,241.90,243.98,207.83,207.83,207.83,207.83,207.83,207.83,7.71
  └─ Other fixed assets,212.84,46.65,68.34,93.32,113.32,34.78,34.62,36.80,48.82,53.33,53.60,
  └─ Gross Block,6752.09,2267.05,1553.22,1700.11,7517.03,7520.46,7581.52,7723.85,7919.58,8374.56,8483.40,
  └─ Accumulated Depreciation,3803.81,474.13,391.20,466.24,611.85,819.43,1101.68,1366.18,1657.19,1951.92,2262.21,
CWIP,119,639,1712,4135,121,85,161,157,103,184,650,1389
Investments,30,211,174,207,300,217,298,559,2377,2431,1372,1081
Other Assets,4541,5480,5009,3886,6598,7529,3308,6215,4028,2471,3164,5823
  └─ Inventories,739,868,849,795,1323,1136,789,3123,1374,1255,1802,2280
  └─ Trade receivables,3171,3861,3036,2535,4827,5563,1175,2151,1760,192,368,2075
  └─ Cash Equivalents,204,54,132,78,81,168,907,554,58,133,236,557
  └─ Loans n Advances,120,34,53,47,-9,-1,-16,-7,38,33,37,61
  └─ Other asset items,307,662,938,432,376,665,452,394,798,859,720,850
Total Assets,7638,8123,8057,9462,13925,14533,10247,13289,12770,11509,11407,14402
