Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,55,55,55,72,72,72,72,72,72,72,229,241,
Reserves,-92,-153,-184,93,40,-8,-144,-270,-421,-584,18,124,
Borrowings,1336,1351,1335,878,885,732,758,812,882,973,291,314,
  └─ Long term Borrowings,792,661,470,820,749,558,457,200,200,200,273,260,
  └─ Short term Borrowings,95,130,129,15,15,16,298,611,680,771,12,44,
  └─ Lease Liabilities,0,0,0,0,0,0,2,1,2,2,5,10,
  └─ Preference Capital,0,0,0,150,150,150,150,150,150,150,150,0,
  └─ Other Borrowings,450,560,735,-107,-29,8,-150,-150,-150,-150,-150,,
Other Liabilities,251,278,280,304,311,232,238,258,285,269,384,411,
  └─ Non controlling int,17,19,21,17,11,-14,-17,-17,-17,-17,-0,-0,
  └─ Trade Payables,166,182,166,166,207,166,126,143,159,158,93,113,
  └─ Advance from Customers,0,0,0,16,0,0,0,0,0,0,0,,
  └─ Other liability items,68,76,92,105,93,80,129,132,143,129,291,299,
Total Liabilities,1550,1531,1485,1348,1308,1028,923,871,818,730,921,1090,
Fixed Assets,712,666,624,548,518,458,396,368,341,314,137,120,
  └─ Land,60.59,60.91,60.57,60.60,62.06,62.06,63.38,63.38,63.38,63.38,27.39,,
  └─ Building,210.36,208.10,208.09,209.66,211.33,212.03,212.10,212.19,212.19,215.26,220.57,,
  └─ Plant Machinery,645.15,653.15,660.65,662.36,664.72,666.97,667.04,667.39,667.42,667.58,555.50,,
  └─ Equipments,21.53,15.76,11.70,11.78,12.18,12.26,12.21,12.78,12.93,13.06,12.54,,
  └─ Furniture n fittings,40.22,35.46,35.56,36.05,38.31,39.71,39.97,40.01,40.03,40.22,40.06,,
  └─ Vehicles,7.83,9.08,9.12,8.71,9.03,9.05,7.85,7.85,7.73,7.73,6.52,,
  └─ Wind turbines,36.81,36.81,36.81,36.81,36.81,36.81,36.81,36.81,36.81,36.81,0.00,,
  └─ Intangible Assets,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,34.61,34.79,
  └─ Other fixed assets,0.98,1.03,5.38,5.24,5.32,5.48,8.89,7.60,9.03,5.85,5.97,,
  └─ Gross Block,1026.71,1023.54,1031.12,1034.45,1043.00,1047.61,1051.49,1051.25,1052.76,1053.13,903.16,,
  └─ Accumulated Depreciation,314.37,357.92,407.06,486.37,524.58,589.66,655.05,683.63,711.40,739.32,766.49,,
CWIP,6,3,3,4,6,5,5,4,4,4,4,11,
Investments,0,0,0,0,0,0,0,0,0,0,1,1,
Other Assets,831,862,858,795,783,565,522,499,472,412,779,958,
  └─ Inventories,499,499,500,359,344,281,266,251,255,243,373,429,
  └─ Trade receivables,125,157,150,203,210,145,100,97,74,37,64,168,
    └─ Receivables over 6m,23,34,0,0,0,0,66,66,59,10,12,,23
    └─ Receivables under 6m,106,128,156,210,218,176,81,85,75,43,70,,110
    └─ Prov for Doubtful,-4,-5,-6,-7,-9,-31,-47,-54,-61,-15,-17,,-2
  └─ Cash Equivalents,25,25,21,67,60,11,13,12,11,7,91,31,
  └─ Loans n Advances,26,38,66,66,63,38,28,26,24,15,143,92,
  └─ Other asset items,157,144,121,100,106,90,115,113,108,110,107,237,
Total Assets,1550,1531,1485,1348,1308,1028,923,871,818,730,921,1090,
