Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,24,24,24,24,24,24,24,24,25,26,30,30,
Reserves,32,-8,4,-189,-172,-147,-183,-205,129,179,248,286,
Borrowings,669,664,621,547,495,458,470,460,346,265,204,233,
  └─ Long term Borrowings,213,301,320,169,260,206,64,40,189,191,124,107,
  └─ Short term Borrowings,7,8,1,1,0,0,386,401,139,9,3,4,
  └─ Lease Liabilities,0,0,0,0,0,19,19,19,19,65,76,122,
  └─ Other Borrowings,449,355,299,378,235,233,0,0,0,0,-0,,
Other Liabilities,129,175,144,120,137,151,154,188,109,144,107,131,
  └─ Non controlling int,0,0,0,0,0,0,0,0,0,0,0,17,
  └─ Trade Payables,21,37,16,20,21,27,23,22,23,31,16,15,
  └─ Advance from Customers,3,3,5,6,4,3,3,3,5,5,5,,
  └─ Other liability items,105,135,123,94,113,120,128,164,82,108,87,100,
Total Liabilities,855,855,793,503,484,486,465,467,609,615,589,680,
Fixed Assets,708,685,622,386,375,373,356,348,363,394,402,479,
  └─ Land,33.10,33.10,29.23,29.23,29.23,47.83,47.83,47.83,22.22,69.57,82.43,,
  └─ Building,705.54,703.43,557.94,556.89,561.20,560.29,560.29,567.97,615.28,615.56,624.95,,
  └─ Plant Machinery,97.41,98.29,42.37,42.05,44.25,45.92,46.07,47.57,42.72,45.16,45.48,,
  └─ Equipments,4.38,4.53,0.51,0.76,0.94,1.08,1.09,1.15,0.99,1.55,1.94,,
  └─ Furniture n fittings,23.80,23.29,3.56,3.81,4.03,4.51,4.68,4.96,4.79,5.46,6.85,,
  └─ Vehicles,2.39,2.29,0.26,0.21,0.29,0.37,0.37,0.48,0.54,0.84,1.44,,
  └─ Intangible Assets,32.19,32.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.92,
  └─ Other fixed assets,1.73,1.75,11.96,12.24,12.54,12.76,12.71,11.29,11.30,11.52,11.58,,
  └─ Gross Block,900.54,898.87,645.83,645.19,652.48,672.76,673.04,681.25,697.84,749.66,774.86,,
  └─ Accumulated Depreciation,192.16,214.25,23.75,259.64,277.96,299.84,317.36,332.82,334.54,355.95,372.91,,
CWIP,0,0,1,0,0,5,6,1,2,4,8,5,
Investments,0,0,4,4,5,1,1,0,3,4,4,0,
Other Assets,146,170,166,112,104,106,102,117,241,214,175,197,
  └─ Inventories,5,6,5,3,3,3,2,2,4,4,5,5,
  └─ Trade receivables,13,11,9,17,13,10,6,10,9,9,9,15,
    └─ Receivables over 6m,12.59,11.69,0.00,0.00,0.00,0.00,0.57,0.16,16.22,16.53,2.46,,7.92
    └─ Receivables under 6m,10.04,10.86,21.44,16.88,12.64,24.44,5.11,9.70,8.69,8.33,8.74,,11.74
    └─ Prov for Doubtful,-10.07,-11.60,-12.86,0.00,0.00,-14.38,0.00,0.00,-16.10,-16.14,-2.46,,-3.61
  └─ Cash Equivalents,8,14,8,6,10,16,15,24,24,34,29,48,
  └─ Loans n Advances,4,2,3,7,4,6,4,3,4,15,7,39,
  └─ Other asset items,116,138,141,79,75,70,76,78,201,151,126,90,
Total Assets,855,855,793,503,484,486,465,467,609,615,589,680,
