Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,10.90,10.90,13.44,13.44,13.44,15.68,15.68,15.68,15.68,15.68,15.68,10.53,
Reserves,37.30,51.68,134.00,215.84,255.27,92.94,-65.84,-137.22,-154.41,-163.64,-170.08,185.68,
Borrowings,51.15,102.07,151.02,120.68,148.02,238.07,233.16,233.54,235.85,235.85,235.85,59.82,
  └─ Long term Borrowings,2,26,30,5,37,7,17,17,19,19,19,60,
  └─ Short term Borrowings,49,76,121,115,111,231,216,216,217,217,217,0,
  └─ Other Borrowings,0,0,0,0,0,0,0,0,0,0,0,,
Other Liabilities,172.97,213.71,209.04,143.70,176.67,95.26,12.45,6.43,11.75,17.87,9.97,74.44,
  └─ Trade Payables,117.20,147.01,150.89,124.55,147.04,67.91,9.11,3.58,3.79,3.91,4.03,25.01,
  └─ Advance from Customers,1.99,6.42,14.74,5.21,4.79,4.90,1.19,0.47,0.27,0.27,0.27,,
  └─ Other liability items,53.78,60.28,43.41,13.94,24.84,22.45,2.15,2.38,7.69,13.69,5.67,49.43,
Total Liabilities,272.32,378.36,507.50,493.66,593.40,441.95,195.45,118.43,108.87,105.76,91.42,330.47,
Fixed Assets,2.62,4.25,23.88,56.93,97.04,90.13,71.25,61.70,55.92,47.55,42.14,236.28,
  └─ Land,0.00,0.00,4.72,12.01,16.74,14.43,9.72,9.72,9.74,9.74,9.74,,
  └─ Building,2.22,2.91,7.30,9.49,31.61,39.36,31.74,30.41,30.41,30.41,30.41,,
  └─ Plant Machinery,2.64,3.37,13.93,39.97,63.02,64.17,64.95,67.57,67.57,67.57,67.57,,
  └─ Ships Vessels,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,,
  └─ Equipments,0.33,0.37,0.58,0.77,0.85,0.85,0.46,0.46,0.46,0.46,0.49,,
  └─ Computers,0.11,0.11,0.27,0.33,0.39,0.39,0.40,0.40,0.40,0.40,0.40,,
  └─ Furniture n fittings,0.17,0.19,1.13,2.73,4.24,4.25,3.86,3.83,3.83,3.83,3.83,,
  └─ Vehicles,1.41,2.29,3.24,3.91,3.92,2.02,1.29,1.29,1.29,1.29,1.29,,
  └─ Other fixed assets,0.05,0.05,0.05,0.04,0.61,0.63,0.04,0.04,-0.01,-0.01,-0.01,,
  └─ Gross Block,6.93,9.29,31.22,69.25,121.38,126.10,112.46,113.72,113.72,113.72,113.72,,
  └─ Accumulated Depreciation,4.32,5.04,7.34,12.33,24.34,35.97,41.21,52.02,57.80,66.17,71.58,,
CWIP,0.40,0.52,16.08,9.84,10.43,9.47,8.42,6.27,6.27,6.27,6.27,4.40,
Investments,0.00,36.45,0.05,0.45,2.62,11.86,11.86,11.86,12.47,12.47,12.47,12.47,
Other Assets,269.30,337.14,467.49,426.44,483.31,330.49,103.92,38.60,34.21,39.47,30.54,77.32,
  └─ Inventories,60.87,74.15,72.15,100.28,118.40,49.41,32.03,7.93,0.74,0.41,0.41,33.65,
  └─ Trade receivables,165.41,225.46,262.62,255.21,267.14,240.73,47.38,10.81,11.84,11.61,11.19,20.27,
    └─ Receivables over 6m,4.87,4.68,0.00,4.17,0.00,0.00,0.00,0.00,11.84,11.61,5.98,,5.54
    └─ Receivables under 6m,160.54,220.78,262.62,251.03,267.14,276.60,102.93,10.81,0.00,0.00,5.22,,49.71
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,-35.88,-55.55,0.00,0.00,0.00,0.00,,0.00
  └─ Cash Equivalents,6.14,7.54,52.45,17.11,13.37,2.54,2.56,2.14,4.23,9.86,1.22,1.46,
  └─ Loans n Advances,3.40,1.91,2.25,13.58,33.28,4.67,4.70,4.91,7.46,7.54,7.65,2.02,
  └─ Other asset items,33.48,28.08,78.02,40.26,51.12,33.14,17.25,12.81,9.94,10.05,10.07,19.92,
Total Assets,272.32,378.36,507.50,493.66,593.40,441.95,195.45,118.43,108.87,105.76,91.42,330.47,
