Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,15,15,15,15,15,15,15,15,17,17,16,16,
Reserves,85,50,-52,-212,-431,-649,-661,129,379,327,233,169,
Borrowings,795,822,1125,1190,1334,1472,1559,638,377,335,372,406,
  └─ Long term Borrowings,594,570,506,431,496,619,701,150,241,220,228,316,
  └─ Short term Borrowings,192,243,460,474,533,558,566,488,136,115,144,90,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Preference Capital,9,9,9,9,9,9,9,9,9,9,9,0,
  └─ Other Borrowings,0,0,150,275,297,286,284,-9,-9,-9,-9,,
Other Liabilities,476,389,131,189,188,235,69,160,161,177,205,214,
  └─ Non controlling int,1,1,0,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,320,232,101,117,97,94,38,63,91,124,140,136,
  └─ Advance from Customers,0,0,2,0,0,0,0,1,19,16,1,,
  └─ Other liability items,155,155,28,72,90,140,31,97,51,37,64,78,
Total Liabilities,1371,1275,1220,1181,1105,1072,982,942,933,856,827,806,
Fixed Assets,332,325,745,726,702,680,656,635,573,550,529,509,
  └─ Land,15.72,15.72,116.37,116.41,115.53,115.53,115.53,115.53,74.97,74.87,70.94,,
  └─ Building,69.48,69.80,124.59,126.19,128.77,141.86,141.86,141.86,141.99,141.99,142.23,,
  └─ Plant Machinery,351.06,358.81,524.73,528.70,542.13,641.13,641.86,644.88,633.89,612.81,612.83,,
  └─ Equipments,9.08,9.81,3.12,4.09,4.52,9.37,9.53,8.54,9.29,9.87,10.34,,
  └─ Computers,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.00,,
  └─ Furniture n fittings,0.00,0.00,0.01,0.01,0.02,0.02,0.02,0.02,0.00,0.00,0.00,,
  └─ Vehicles,6.21,5.60,1.36,1.16,0.98,3.60,3.24,2.54,2.61,2.17,1.44,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,
  └─ Other fixed assets,0.02,0.00,0.00,0.02,0.91,0.99,0.98,2.43,2.93,1.98,2.05,,
  └─ Gross Block,451.57,459.74,770.18,776.58,792.87,912.51,913.03,915.81,865.68,843.69,839.83,,
  └─ Accumulated Depreciation,120.02,135.20,24.84,50.85,90.62,232.03,256.70,280.52,292.77,294.09,310.87,,
CWIP,270,292,1,0,0,0,0,0,0,2,7,0,
Investments,0,0,0,0,0,0,0,0,0,0,0,0,
Other Assets,770,658,473,455,403,392,325,307,360,304,291,296,
  └─ Inventories,150,139,138,97,102,101,94,83,102,81,73,60,
  └─ Trade receivables,394,330,207,272,246,236,168,156,102,106,98,97,
    └─ Receivables over 6m,177,183,181,130,96,141,97,114,74,82,60,,68
    └─ Receivables under 6m,217,147,73,148,159,105,80,53,49,25,39,,290
    └─ Prov for Doubtful,0,0,-47,-6,-9,-10,-10,-10,-20,-1,-1,,0
  └─ Cash Equivalents,49,18,16,9,4,4,9,7,13,1,0,1,
  └─ Loans n Advances,10,7,10,2,2,4,11,1,1,1,1,33,
  └─ Other asset items,166,164,103,75,49,46,44,60,143,114,118,104,
Total Assets,1371,1275,1220,1181,1105,1072,982,942,933,856,827,806,
