Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Equity Capital,8.00,8.00,8.00,8.00,12.00,13.65,15.70,15.70,15.70,15.70,15.70
Reserves,-0.06,-0.01,0.25,0.71,2.28,1.32,-2.18,-0.90,-0.28,-0.14,2.14
Borrowing,0.10,0.00,0.00,1.79,0.08,0.00,0.00,0.00,0.30,0.13,0.57
Other Liabilities,0.31,0.17,0.44,0.31,0.24,0.25,0.17,0.47,0.04,0.10,0.05
  └─ Non controlling int,0.02,0.02,0.02,0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Trade Payables,0.07,0.11,0.10,0.01,0.00,0.09,0.00,0.00,0.01,0.01,0.01
  └─ Other liability items,0.22,0.04,0.32,0.26,0.22,0.16,0.17,0.47,0.03,0.09,0.04
Total Liabilities,8.35,8.16,8.69,10.81,14.60,15.22,13.69,15.27,15.76,15.79,18.46
Fixed Assets,0.12,0.05,0.06,0.04,0.10,0.07,0.04,0.01,0.01,0.00,0.00
  └─ Equipments,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Computers,0.21,0.21,0.23,0.23,0.32,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Furniture n fittings,0.06,0.06,0.06,0.06,0.06,0.01,0.01,0.01,0.01,0.01,0.01
  └─ Vehicles,0.13,0.13,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Intangible Assets,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other fixed assets,0.00,0.00,0.01,0.01,0.01,0.10,0.10,0.10,0.10,0.10,0.10
  └─ Gross Block,0.43,0.43,0.46,0.47,0.55,0.11,0.11,0.11,0.11,0.11,0.11
  └─ Accumulated Depreciation,0.30,0.37,0.40,0.43,0.45,0.04,0.07,0.10,0.10,0.10,0.10
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,3.82,3.89,3.56,3.98,6.21,10.03,6.81,7.98,8.51,9.08,11.43
Other Assets,4.41,4.22,5.07,6.79,8.29,5.12,6.84,7.28,7.24,6.71,7.03
  └─ Trade receivables,0.30,0.39,0.38,0.18,0.29,0.22,0.07,0.29,0.83,0.96,0.98
  └─ Cash Equivalents,0.12,0.07,1.22,3.18,0.14,0.06,0.02,0.06,0.05,0.02,0.12
  └─ Loans n Advances,0.30,0.11,0.16,0.12,0.25,0.20,0.14,0.04,0.06,0.05,0.02
  └─ Other asset items,3.69,3.65,3.31,3.31,7.61,4.64,6.61,6.89,6.30,5.68,5.91
Total Assets,8.35,8.16,8.69,10.81,14.60,15.22,13.69,15.27,15.76,15.79,18.46
