Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Reserves,0.77,0.72,0.82,8.15,6.99,6.83,9.04,8.54,13.95,18.42,18.33
Borrowing,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Liabilities,0.10,0.08,0.11,1.37,1.41,2.17,2.77,2.55,3.86,2.97,2.91
  └─ Other liability items,0.10,0.08,0.11,1.37,1.41,2.17,2.77,2.55,3.86,2.97,2.91
Total Liabilities,5.87,5.83,5.93,14.52,13.40,14.00,16.81,16.09,22.81,26.39,26.24
Fixed Assets,0.02,0.02,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00
  └─ Equipments,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,
  └─ Computers,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,
  └─ Furniture n fittings,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
  └─ Other fixed assets,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Gross Block,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,
  └─ Accumulated Depreciation,0.04,0.04,0.05,0.05,0.06,0.05,0.06,0.06,0.06,0.06,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,1.82,3.55,3.57,11.53,10.48,11.13,13.39,13.18,19.59,22.95,23.21
Other Assets,4.03,2.26,2.35,2.98,2.91,2.86,3.42,2.91,3.22,3.44,3.03
  └─ Inventories,0.05,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Trade receivables,0.05,0.05,0.05,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Cash Equivalents,1.11,0.06,0.36,0.14,0.70,0.06,0.10,0.86,0.22,0.12,0.20
  └─ Loans n Advances,2.64,0.02,0.03,0.14,0.13,0.04,-0.06,-0.07,0.01,-0.02,2.60
  └─ Other asset items,0.18,2.08,1.83,2.66,2.08,2.76,3.38,2.12,2.99,3.34,0.23
Total Assets,5.87,5.83,5.93,14.52,13.40,14.00,16.81,16.09,22.81,26.39,26.24
