Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,
Reserves,102.69,110.03,106.47,110.32,112.14,111.59,111.06,121.68,123.74,126.28,124.71,126.32,
Borrowings,31.44,22.93,7.52,3.03,12.12,10.77,2.21,6.01,1.04,38.64,29.61,48.58,
  └─ Long term Borrowings,14.74,6.38,0.22,0.00,2.65,2.51,2.18,0.00,0.00,0.00,15.03,21.65,
  └─ Short term Borrowings,7.92,8.20,7.30,2.81,2.38,8.25,0.03,6.01,1.04,38.64,14.58,26.93,
  └─ Other Borrowings,8.78,8.35,0.00,0.22,7.09,0.01,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,38.82,34.84,35.29,27.72,23.73,17.32,18.17,21.88,31.87,22.38,20.57,12.44,
  └─ Non controlling int,1.78,2.15,2.47,3.30,3.67,3.32,3.00,2.95,3.16,0.00,0.00,0.00,
  └─ Trade Payables,1.60,1.62,1.56,1.35,0.69,1.02,0.75,0.81,1.50,1.76,0.98,0.72,
  └─ Other liability items,35.44,31.07,31.26,23.07,19.37,12.98,14.42,18.12,27.21,20.62,19.59,11.72,
Total Liabilities,188.78,183.63,165.11,156.90,163.82,155.51,147.27,165.40,172.48,203.13,190.72,203.17,
Fixed Assets,66.80,53.51,38.02,26.35,14.90,14.98,14.68,34.51,29.03,26.62,20.30,45.10,
  └─ Land,2.91,2.91,2.72,2.64,1.47,1.49,0.74,0.74,1.70,1.70,1.70,,
  └─ Building,7.02,7.11,6.33,6.58,3.00,4.08,3.19,3.19,3.19,6.19,6.19,,
  └─ Plant Machinery,168.72,169.86,170.10,170.45,80.80,30.04,32.65,53.21,53.34,53.37,47.78,,
  └─ Equipments,0.34,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.36,0.38,0.38,,
  └─ Computers,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,,
  └─ Furniture n fittings,13.80,13.80,13.76,13.78,0.88,1.05,1.35,3.68,3.75,3.88,3.90,,
  └─ Vehicles,0.80,0.85,0.85,0.85,1.05,1.04,1.04,1.04,1.31,1.31,1.31,,
  └─ Intangible Assets,1.00,1.00,1.01,1.01,1.01,1.13,1.01,1.01,1.01,1.01,1.01,0.29,
  └─ Other fixed assets,0.55,0.55,0.58,0.58,0.58,0.58,0.76,1.01,1.01,1.01,1.01,,
  └─ Gross Block,196.83,198.12,197.39,197.93,90.83,41.45,42.78,65.92,67.36,70.54,64.97,,
  └─ Accumulated Depreciation,130.02,144.61,159.37,171.58,75.93,26.48,28.10,31.42,38.33,43.92,44.67,,
CWIP,-0.00,-0.00,-0.00,1.14,4.34,6.59,12.03,13.64,16.19,16.76,22.94,14.54,
Investments,1.14,1.32,1.52,4.10,1.07,0.45,1.51,3.15,0.22,0.04,0.05,0.01,
Other Assets,120.84,128.80,125.57,125.31,143.51,133.49,119.05,114.10,127.04,159.71,147.43,143.52,
  └─ Inventories,0,0,0,2,0,0,0,0,0,0,0,0,
  └─ Trade receivables,65,67,64,47,58,47,30,33,30,71,41,30,
    └─ Receivables over 6m,47.69,44.89,0.00,0.00,0.00,0.00,0.00,21.48,14.85,39.71,29.58,,40.44
    └─ Receivables under 6m,17.01,21.84,64.41,47.33,57.56,47.22,29.58,11.26,15.02,31.51,11.36,,24.13
    └─ Prov for Doubtful,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
  └─ Cash Equivalents,30,33,32,41,47,44,59,47,64,54,50,40,
  └─ Loans n Advances,7,8,4,7,10,8,8,6,6,10,6,54,
  └─ Other asset items,19,20,25,28,29,34,22,28,27,24,50,19,
Total Assets,188.78,183.63,165.11,156.90,163.82,155.51,147.27,165.40,172.48,203.13,190.72,203.17,
