Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,16,16,16,16,16,16,32,32,32,32,32,32,
Reserves,478,530,591,673,755,753,838,1001,1339,1580,1834,2200,
Borrowings,367,304,251,266,238,448,465,436,577,638,577,533,
  └─ Long term Borrowings,160,139,97,60,76,103,81,58,22,20,7,0,
  └─ Short term Borrowings,161,123,114,163,117,287,317,314,487,541,484,405,
  └─ Lease Liabilities,0,0,0,0,0,44,66,64,68,78,86,128,
  └─ Other Borrowings,46,42,40,43,45,14,0,0,0,0,0,,
Other Liabilities,296,256,250,298,366,334,430,491,531,558,594,780,
  └─ Trade Payables,166,170,171,213,247,209,289,319,314,345,337,460,
  └─ Advance from Customers,21,19,12,0,0,0,0,0,0,0,0,,
  └─ Other liability items,110,68,66,84,120,125,141,172,217,213,257,321,
Total Liabilities,1156,1106,1108,1253,1375,1551,1765,1959,2479,2807,3037,3546,
Fixed Assets,454,462,441,440,504,600,572,553,587,587,592,699,
  └─ Land,45,56,53,53,58,60,41,41,62,62,66,,
  └─ Building,153,124,130,134,134,176,200,208,225,231,262,,
  └─ Plant Machinery,300,178,195,205,235,276,270,290,340,342,368,,
  └─ Equipments,5,1,3,3,7,8,27,34,39,39,43,,
  └─ Furniture n fittings,29,13,14,16,18,22,27,29,32,32,36,,
  └─ Vehicles,7,4,4,7,14,25,29,34,40,50,46,,
  └─ Intangible Assets,144,121,117,125,165,197,202,206,217,219,223,260,
  └─ Other fixed assets,17,9,10,27,50,79,87,92,79,81,83,,
  └─ Gross Block,701,506,526,570,681,844,883,933,1034,1056,1126,,
  └─ Accumulated Depreciation,246,44,85,130,176,244,311,379,447,469,535,,
CWIP,10,2,4,2,6,4,4,7,3,10,53,136,
Investments,15,15,15,15,14,12,24,31,37,41,81,261,
Other Assets,677,627,648,795,851,935,1165,1367,1852,2170,2312,2450,
  └─ Inventories,266,226,226,274,279,343,343,483,602,622,608,711,
  └─ Trade receivables,244,253,242,343,367,347,400,472,551,593,608,724,
    └─ Receivables over 6m,14,0,0,0,0,0,0,0,25,38,38,,28
    └─ Receivables under 6m,230,259,251,349,370,352,409,482,537,566,598,,215
    └─ Prov for Doubtful,0,-6,-8,-5,-4,-6,-9,-10,-11,-11,-27,,0
  └─ Cash Equivalents,78,83,106,109,110,86,262,278,570,774,874,807,
  └─ Loans n Advances,58,21,24,26,31,35,35,32,39,38,46,27,
  └─ Other asset items,30,45,50,44,64,124,126,102,90,142,175,181,
Total Assets,1156,1106,1108,1253,1375,1551,1765,1959,2479,2807,3037,3546,
