Metric,Mar 2006,Mar 2007,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,5,5,4,4,16,49,49,53
Reserves,6,8,62,78,91,115,188,285
Borrowings,0,0,3,16,30,18,26,34
  └─ Long term Borrowings,,0.00,0.00,0.00,0.00,0.00,12.00,12.33
  └─ Short term Borrowings,,0.00,0.00,12.87,27.90,11.50,9.11,22.05
  └─ Lease Liabilities,,0.00,3.06,2.78,2.44,6.00,5.22,0.00
  └─ Other Borrowings,0.23,0.13,0.00,0.00,0.00,0.00,0.00,0.00
Other Liabilities,9,6,17,11,12,34,26,37
  └─ Trade Payables,8.25,3.46,0.33,0.71,3.05,5.84,4.15,1.97
  └─ Other liability items,0.94,2.83,17.13,10.12,8.60,28.39,22.31,35.26
Total Liabilities,21,19,87,109,149,216,290,410
Fixed Assets,7,8,16,27,31,48,115,181
  └─ Land,1,1,2,6,9,9,19,19
  └─ Building,4,4,7,10,11,11,57,109
  └─ Plant Machinery,0,1,6,9,13,27,35,52
  └─ Equipments,3,4,5,8,9,11,21,34
  └─ Computers,1,1,1,2,2,4,6,9
  └─ Furniture n fittings,1,1,1,1,2,3,4,8
  └─ Vehicles,0,0,1,2,2,2,3,4
  └─ Other fixed assets,1,1,3,3,2,6,5,-0
  └─ Gross Block,11,13,26,40,50,74,151,235
  └─ Accumulated Depreciation,4,5,10,14,19,25,36,53
CWIP,0,0,1,7,9,18,5,6
Investments,0,0,0,0,0,0,0,0
Other Assets,14,12,70,75,110,149,171,223
  └─ Inventories,4,4,3,17,45,46,60,93
  └─ Trade receivables,6,6,13,36,40,64,71,72
  └─ Cash Equivalents,4,1,43,1,1,13,8,11
  └─ Loans n Advances,0,1,3,8,5,9,13,19
  └─ Other asset items,0,1,8,13,19,16,18,28
Total Assets,21,19,87,109,149,216,290,410
