Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,96,96,96,96,96,96,96,96,96,96,96,96,
Reserves,3435,4708,6594,7466,8828,9248,9998,10767,10626,10777,11437,11634,
Borrowings,2021,1716,2203,1526,1114,650,423,76,282,230,321,265,
  └─ Long term Borrowings,1,1715,1821,1145,743,350,1,2,4,3,158,176,
  └─ Short term Borrowings,0,0,0,0,0,0,0,0,2,2,2,2,
  └─ Lease Liabilities,0,0,0,0,0,0,38,73,276,225,161,87,
  └─ Preference Capital,2019,0,0,1144,741,298,0,0,0,0,0,0,
  └─ Other Borrowings,1,1,382,-763,-369,2,384,1,0,0,0,,
Other Liabilities,1454,1446,1364,2042,2895,2424,2301,2300,2724,2347,1880,2220,
  └─ Non controlling int,0,2,1,14,14,11,13,0,0,0,0,-2,
  └─ Trade Payables,420,477,834,1150,1490,1680,1398,1372,1749,1436,1191,1467,
  └─ Advance from Customers,51,98,67,93,58,73,57,41,124,0,0,,
  └─ Other liability items,982,869,462,785,1333,660,833,888,852,911,689,755,
Total Liabilities,7006,7966,10258,11130,12933,12418,12819,13240,13728,13450,13734,14216,
Fixed Assets,1138,1333,916,1476,1414,1315,1191,1225,1360,1204,1005,908,
  └─ Land,7,2,0,0,0,0,0,0,0,0,0,,
  └─ Building,96,112,176,226,238,311,318,331,335,365,363,,
  └─ Plant Machinery,351,462,488,484,551,602,633,580,527,508,493,,
  └─ Computers,32,44,63,110,150,167,183,207,230,231,257,,
  └─ Furniture n fittings,17,26,34,47,49,52,47,48,48,50,48,,
  └─ Vehicles,54,18,26,101,105,28,28,23,24,25,22,,
  └─ Intangible Assets,789,913,297,579,579,575,579,451,436,436,436,364,
  └─ Other fixed assets,85,110,277,535,598,749,702,1034,1241,1316,1305,,
  └─ Gross Block,1430,1686,1361,2082,2270,2483,2491,2674,2840,2930,2924,,
  └─ Accumulated Depreciation,292,354,446,606,856,1169,1300,1448,1480,1726,1919,,
CWIP,88,110,156,92,156,83,75,87,19,10,1,4,
Investments,976,1148,1343,1529,976,325,798,65,35,39,1195,1275,
Other Assets,4805,5375,7843,8033,10386,10695,10754,11862,12315,12197,11533,12029,
  └─ Inventories,1188,1318,1696,2628,3850,5348,5403,6386,7308,6913,6775,6512,
  └─ Trade receivables,1069,1348,1242,1536,1827,2129,1945,1738,1609,1702,1532,1724,
    └─ Receivables over 6m,226,0,0,0,0,0,0,0,437,553,536,,167
    └─ Receivables under 6m,1035,1506,1374,1712,1999,2599,2472,2180,1606,1653,1478,,1042
    └─ Prov for Doubtful,-192,-158,-132,-176,-172,-471,-527,-443,-434,-505,-481,,-181
  └─ Cash Equivalents,736,963,2613,1612,1222,734,1091,1273,804,1193,1250,1494,
  └─ Loans n Advances,12,232,1056,298,301,-144,-178,-157,-183,-206,-85,90,
  └─ Other asset items,1800,1513,1235,1959,3185,2629,2493,2622,2777,2595,2061,2209,
Total Assets,7006,7966,10258,11130,12933,12418,12819,13240,13728,13450,13734,14216,
