Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,7,7,7,7,15,20
Reserves,78,92,107,126,137,176
Borrowings,71,87,91,91,84,83
  └─ Long term Borrowings,15,25,24,15,8,1
  └─ Short term Borrowings,55,62,64,76,76,82
  └─ Other Borrowings,0,1,4,0,-0,
Other Liabilities,28,28,21,23,19,50
  └─ Non controlling int,-0.31,-0.30,-0.30,-0.29,-0.28,-0.27
  └─ Trade Payables,3.55,4.24,3.47,2.80,4.73,4.85
  └─ Other liability items,25.16,23.60,17.43,20.31,14.61,45.33
Total Liabilities,185,214,226,247,255,329
Fixed Assets,18,17,19,20,24,24
  └─ Building,16.10,16.87,19.75,19.75,19.80,
  └─ Plant Machinery,8.07,8.41,8.92,9.15,14.18,
  └─ Equipments,1.44,1.49,1.54,1.55,1.64,
  └─ Computers,4.25,4.39,4.45,4.50,4.54,
  └─ Furniture n fittings,3.57,3.59,3.59,3.59,4.09,
  └─ Vehicles,1.41,1.58,1.58,1.38,1.64,
  └─ Intangible Assets,0.00,0.63,0.63,2.33,2.33,3.56
  └─ Other fixed assets,1.39,0.01,0.01,0.64,0.64,
  └─ Gross Block,36.23,36.97,40.47,42.89,48.86,
  └─ Accumulated Depreciation,17.83,19.94,21.78,23.13,25.36,
CWIP,0,0,0,0,1,0
Investments,3,0,0,0,1,0
Other Assets,163,197,207,228,230,305
  └─ Inventories,3,3,1,1,2,2
  └─ Trade receivables,91,107,109,122,126,146
    └─ Receivables over 6m,0,0,0,10,9,
    └─ Receivables under 6m,91,107,109,112,117,
  └─ Cash Equivalents,24,34,35,32,25,67
  └─ Loans n Advances,33,39,47,4,1,44
  └─ Other asset items,12,14,16,70,76,46
Total Assets,185,214,226,247,255,329
