Metric,Mar 2024
Equity Capital,13
Reserves,26
Borrowings,5
  └─ Short term Borrowings,5.29
Other Liabilities,25
  └─ Trade Payables,15.48
  └─ Other liability items,9.87
Total Liabilities,70
Fixed Assets,16
  └─ Intangible Assets,0.06
CWIP,1
Investments,0
Other Assets,54
  └─ Inventories,10.92
  └─ Trade receivables,26.90
  └─ Cash Equivalents,5.69
  └─ Other asset items,10.04
Total Assets,70
