Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,
Reserves,11.44,11.48,12.08,12.78,12.76,11.21,12.77,14.95,15.58,16.83,19.02,18.14,
Borrowings,32.66,19.31,16.90,19.90,18.28,19.06,12.39,9.72,10.82,10.06,9.99,9.27,
  └─ Long term Borrowings,0.06,0.50,0.58,0.46,14.94,15.04,0.00,0.00,0.00,0.00,0.00,9.27,
  └─ Short term Borrowings,32.61,18.81,16.32,19.43,3.33,4.02,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other Borrowings,-0.01,0.00,0.00,0.01,0.01,0.00,12.39,9.72,10.82,10.06,9.99,,
Other Liabilities,4.71,3.16,3.28,4.70,4.31,4.15,5.12,4.08,5.22,5.29,4.87,7.12,
  └─ Non controlling int,1.41,1.36,1.38,1.41,1.45,1.46,1.46,1.46,1.48,1.53,1.56,1.58,
  └─ Trade Payables,2.08,0.99,1.45,2.59,0.60,0.59,1.72,0.87,1.31,0.75,1.23,2.07,
  └─ Other liability items,1.22,0.81,0.45,0.70,2.26,2.10,1.94,1.75,2.43,3.01,2.08,3.47,
Total Liabilities,54.93,40.07,38.38,43.50,41.47,40.54,36.40,34.87,37.74,38.30,40.00,40.65,
Fixed Assets,1.85,1.80,1.72,1.51,2.14,1.77,1.77,1.58,2.54,2.23,2.18,1.95,
  └─ Building,0.62,0.62,0.62,0.62,0.62,0.62,1.06,1.06,1.06,1.06,1.06,,
  └─ Equipments,0.18,0.18,0.18,0.18,0.18,0.19,0.19,0.21,0.21,0.23,0.24,,
  └─ Computers,2.00,2.00,2.03,2.04,2.07,2.10,2.11,2.13,2.14,2.17,2.20,,
  └─ Furniture n fittings,1.26,1.26,1.28,1.28,1.31,1.31,0.92,0.92,0.92,0.96,0.96,,
  └─ Vehicles,0.57,0.84,0.84,0.84,0.85,0.85,0.85,0.91,1.01,1.01,1.27,,
  └─ Other fixed assets,0.16,0.00,-0.01,0.00,0.71,0.50,0.29,0.09,1.18,0.97,0.76,,
  └─ Gross Block,4.79,4.90,4.94,4.96,5.74,5.57,5.42,5.32,6.52,6.40,6.49,,
  └─ Accumulated Depreciation,2.94,3.10,3.22,3.45,3.60,3.80,3.65,3.73,3.98,4.16,4.32,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,0.75,1.52,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.09,
Other Assets,52.33,36.75,35.24,40.57,37.91,37.35,33.21,31.87,33.78,34.65,36.40,37.61,
  └─ Inventories,33.54,22.09,18.31,9.96,10.31,8.26,9.65,10.98,10.96,13.77,14.65,14.78,
  └─ Trade receivables,3.06,1.69,1.51,0.95,1.22,2.03,0.97,0.22,1.20,0.59,0.62,0.66,
    └─ Receivables over 6m,0.49,0.47,0.47,0.47,0.00,0.00,0.00,0.06,0.00,0.11,0.12,,0.25
    └─ Receivables under 6m,2.57,1.22,1.04,0.48,1.22,2.03,0.97,0.16,1.20,0.48,0.50,,3.64
  └─ Cash Equivalents,2.26,0.97,1.69,2.12,0.86,0.88,2.29,2.52,2.44,1.44,1.59,1.69,
  └─ Loans n Advances,0.26,0.27,0.09,0.14,0.04,0.11,0.09,0.04,0.14,0.14,0.25,16.28,
  └─ Other asset items,13.21,11.73,13.64,27.40,25.48,26.07,20.21,18.11,19.04,18.71,19.29,4.20,
Total Assets,54.93,40.07,38.38,43.50,41.47,40.54,36.40,34.87,37.74,38.30,40.00,40.65,
