Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,14,14,11,11,11,11,11,11,11,14,14,14,
Reserves,410,386,286,322,311,203,230,263,210,276,405,382,
Borrowings,497,429,440,468,515,511,390,334,317,324,326,419,
  └─ Long term Borrowings,140,142,144,164,134,131,79,51,53,32,68,39,
  └─ Short term Borrowings,294,211,217,225,303,316,306,279,259,288,247,368,
  └─ Lease Liabilities,0,0,0,0,0,0,5,4,5,4,11,12,
  └─ Preference Capital,0,0,0,0,0,0,13,14,16,0,0,0,
  └─ Other Borrowings,64,77,80,80,77,65,-13,-14,-16,0,-0,,
Other Liabilities,264,278,322,330,423,455,314,338,378,430,245,140,
  └─ Non controlling int,16,17,0,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,176,173,215,233,290,272,118,58,104,149,67,78,
  └─ Advance from Customers,2,2,3,3,10,40,54,42,36,78,6,,
  └─ Other liability items,69,86,105,95,122,143,142,238,238,204,172,63,
Total Liabilities,1186,1107,1060,1131,1260,1180,945,947,916,1044,990,956,
Fixed Assets,373,384,317,323,343,448,464,463,448,485,459,464,
  └─ Land,149.50,76.96,69.01,68.41,67.89,60.55,73.12,73.19,74.81,76.58,74.37,,
  └─ Building,90.79,110.60,103.81,111.34,120.24,135.93,145.41,147.98,146.24,146.24,141.95,,
  └─ Plant Machinery,222.09,306.44,188.53,257.80,278.57,395.83,400.30,416.81,420.46,474.32,468.62,,
  └─ Equipments,2.56,2.81,2.32,2.72,3.56,4.07,3.23,3.30,2.87,3.06,3.45,,
  └─ Furniture n fittings,7.85,5.95,5.68,6.04,7.62,7.88,7.75,8.44,7.73,7.87,7.73,,
  └─ Vehicles,29.99,25.27,24.78,26.01,26.46,26.22,24.09,23.84,23.39,24.41,24.00,,
  └─ Intangible Assets,20.08,18.85,13.39,13.16,13.44,13.56,15.66,15.64,13.81,13.81,13.95,13.94,
  └─ Other fixed assets,0.00,0.00,56.49,0.02,0.14,0.21,0.19,0.19,0.09,0.08,0.06,,
  └─ Gross Block,522.86,546.88,464.01,485.50,517.92,644.25,669.75,689.39,689.40,746.37,734.13,,
  └─ Accumulated Depreciation,149.55,163.09,147.21,162.53,174.67,196.25,205.55,226.54,241.22,261.73,275.42,,
CWIP,19,8,16,22,104,29,17,8,7,10,17,17,
Investments,280,283,251,296,288,186,134,132,14,66,22,17,
Other Assets,513,432,476,490,526,516,330,344,447,484,493,458,
  └─ Inventories,249,233,258,264,307,300,169,149,251,282,286,262,
  └─ Trade receivables,87,85,81,74,61,57,56,55,52,52,63,46,
    └─ Receivables over 6m,2,8,0,0,0,0,0,0,3,4,9,,3
    └─ Receivables under 6m,86,79,81,74,62,57,56,55,49,49,55,,74
    └─ Prov for Doubtful,-1,-1,0,0,-1,0,0,-0,-0,-1,-1,,-0
  └─ Cash Equivalents,91,37,34,26,7,29,16,14,9,10,8,3,
  └─ Loans n Advances,13,11,20,28,29,12,8,9,9,11,7,6,
  └─ Other asset items,73,66,83,98,122,117,80,117,127,130,129,141,
Total Assets,1186,1107,1060,1131,1260,1180,945,947,916,1044,990,956,
