Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,46,46,46,46,46,46,46,46,46,46,46,46,
Reserves,1856,2036,2186,2498,2465,2109,2043,2037,1753,1668,1620,1573,
Borrowings,369,1090,1126,1182,1102,927,837,876,869,890,717,766,
  └─ Long term Borrowings,68,39,17,6,293,180,107,185,72,95,26,0,
  └─ Short term Borrowings,277,1018,1087,1165,794,444,459,618,637,646,553,662,
  └─ Lease Liabilities,0,0,0,0,0,142,103,73,159,148,138,105,
  └─ Other Borrowings,25,32,21,11,15,160,167,0,0,0,0,,
Other Liabilities,1121,1150,1197,1214,1376,1248,1391,1416,1469,1498,1543,1583,
  └─ Non controlling int,192,234,300,342,363,400,407,399,355,342,383,389,
  └─ Trade Payables,484,428,403,352,331,292,279,254,310,303,278,284,
  └─ Advance from Customers,217,259,347,88,96,16,58,51,28,32,45,,
  └─ Other liability items,227,229,148,431,585,540,646,713,777,819,837,909,
Total Liabilities,3392,4321,4555,4940,4990,4329,4317,4376,4137,4101,3926,3969,
Fixed Assets,699,988,1434,1416,1401,1449,1319,1209,1138,956,897,807,
  └─ Land,41,40,40,36,62,58,56,55,46,46,44,,
  └─ Building,211,163,169,168,174,340,266,230,319,346,310,,
  └─ Plant Machinery,943,527,546,547,571,561,548,543,540,600,593,,
  └─ Equipments,25,15,20,22,22,41,31,26,28,36,35,,
  └─ Furniture n fittings,18,11,12,19,18,20,14,10,10,15,14,,
  └─ Vehicles,4,4,5,5,5,5,5,5,4,3,3,,
  └─ Intangible Assets,87,293,484,474,474,909,917,917,917,917,917,57,
  └─ Other fixed assets,113,43,411,516,576,617,649,648,535,501,512,,
  └─ Gross Block,1441,1097,1687,1788,1901,2551,2486,2435,2400,2465,2429,,
  └─ Accumulated Depreciation,743,109,253,372,500,1102,1167,1226,1262,1510,1532,,
CWIP,43,36,37,40,41,40,16,20,37,18,11,4,
Investments,1389,2221,2263,2535,2322,1762,1944,2053,1836,1776,1822,2043,
Other Assets,1261,1076,820,948,1226,1078,1037,1094,1126,1351,1196,1116,
  └─ Inventories,153,162,155,125,163,141,142,153,157,176,121,104,
  └─ Trade receivables,312,372,326,338,412,401,268,299,358,382,408,396,
    └─ Receivables over 6m,68,-0,-0,-0,-0,-0,-0,178,178,195,156,,45
    └─ Receivables under 6m,278,416,377,392,412,492,374,239,276,272,329,,269
    └─ Prov for Doubtful,-33,-44,-52,-54,-0,-91,-105,-118,-96,-85,-76,,-28
  └─ Cash Equivalents,192,167,140,166,239,100,120,119,108,126,58,51,
  └─ Loans n Advances,-10,38,-41,-155,-143,-159,-163,12,15,12,11,61,
  └─ Other asset items,615,338,242,474,554,595,669,511,488,655,599,504,
Total Assets,3392,4321,4555,4940,4990,4329,4317,4376,4137,4101,3926,3969,
