Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,375,375,375,375,375,401,401,401,401,401,431,431,
Reserves,3446,3825,4040,4358,3852,4959,7600,8694,9574,10888,14992,15842,
Borrowings,4071,5374,5739,7416,8487,9272,4898,7412,9420,13458,13180,17659,
  └─ Long term Borrowings,1732,3112,3500,3974,4719,6218,2414,4003,3410,4554,4313,5631,
  └─ Short term Borrowings,2137,2124,2141,2934,3491,2409,1569,2510,4711,6908,6287,9355,
  └─ Lease Liabilities,0,0,0,0,0,0,915,899,1299,1996,2580,2673,
  └─ Preference Capital,0,0,0,0,0,0,143,162,0,0,0,0,
  └─ Other Borrowings,203,138,98,508,276,645,-143,-162,0,0,0,,
Other Liabilities,4463,6886,6676,6754,15720,14844,12201,13664,16876,23227,29634,39436,
  └─ Non controlling int,397,227,203,230,112,228,420,452,283,512,482,467,
  └─ Trade Payables,721,913,923,1354,1253,1225,1082,980,1451,1657,1871,2505,
  └─ Advance from Customers,2508,1966,2159,1798,262,312,343,372,242,1088,1093,,
  └─ Other liability items,836,3780,3391,3372,14093,13080,10356,11860,14900,19970,26188,36464,
Total Liabilities,12355,16460,16830,18902,28433,29476,25100,30171,36271,47974,58237,73368,
Fixed Assets,3010,932,3622,5135,6732,8986,3780,5858,6780,8669,10545,11965,
  └─ Land,554,94,96,180,381,411,404,408,421,474,494,,
  └─ Building,1912,362,404,686,916,1147,1054,1552,1558,1786,1796,,
  └─ Plant Machinery,302,86,87,250,439,519,421,582,608,692,713,,
  └─ Equipments,7,5,5,6,11,39,34,45,49,62,66,,
  └─ Computers,18,7,9,11,17,21,17,19,22,30,33,,
  └─ Furniture n fittings,358,120,121,311,606,725,582,752,798,871,907,,
  └─ Vehicles,30,17,18,23,33,37,37,48,55,73,80,,
  └─ Intangible Assets,504,307,307,307,307,517,53,53,53,53,53,66,
  └─ Other fixed assets,6,6,2893,3832,4938,7229,2489,4170,5603,7021,9327,,
  └─ Gross Block,3690,1004,3940,5606,7646,10646,5092,7628,9168,11062,13470,,
  └─ Accumulated Depreciation,680,72,317,471,913,1660,1312,1771,2388,2393,2925,,
CWIP,776,982,1795,2508,1645,2143,2740,1725,2399,2137,1424,2207,
Investments,279,3296,355,435,778,789,907,772,1023,1279,1250,2175,
Other Assets,8291,11250,11058,10825,19277,17558,17672,21816,26069,35889,45018,57021,
  └─ Inventories,4260,6715,6692,5713,13150,11375,9580,11567,14367,24156,31883,40252,
  └─ Trade receivables,884,1143,1006,964,1654,1476,1374,1420,1329,1234,1358,2042,
    └─ Receivables over 6m,437,0,0,0,0,0,697,592,431,379,480,,520
    └─ Receivables under 6m,448,1256,1120,1079,1769,1599,800,951,1024,984,1007,,207
    └─ Prov for Doubtful,-1,-113,-114,-114,-115,-123,-123,-124,-126,-128,-129,,-1
  └─ Cash Equivalents,537,460,386,738,712,951,2401,2171,1815,2558,2393,2380,
  └─ Loans n Advances,75,362,444,556,611,444,524,987,2459,2322,2613,3776,
  └─ Other asset items,2535,2571,2530,2853,3149,3312,3792,5672,6100,5618,6771,8571,
Total Assets,12355,16460,16830,18902,28433,29476,25100,30171,36271,47974,58237,73368,
