Metric,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Equity Capital,8,12,12,12,12,12,12,18,35,35,35
Reserves,4,12,12,12,13,13,18,35,23,30,30
Borrowings,0,0,0,0,0,0,0,0,1,2,4
  └─ Long term Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,4.15
  └─ Short term Borrowings,0.00,0.00,0.01,0.04,0.02,0.17,0.00,0.00,0.73,1.93,0.04
  └─ Other Borrowings,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Liabilities,0,0,1,2,2,1,4,46,67,71,54
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.76,1.77,2.53,2.64
  └─ Trade Payables,0.16,0.15,0.04,1.27,1.31,0.00,3.06,40.94,56.75,66.86,45.82
  └─ Advance from Customers,0.00,0.12,0.44,0.00,0.00,0.00,0.00,0.00,0.51,0.00,4.17
  └─ Other liability items,0.11,0.14,0.14,0.40,0.63,0.93,1.35,2.81,8.40,1.37,1.40
Total Liabilities,13,25,25,26,27,26,35,98,126,137,123
Fixed Assets,0,0,0,0,0,0,0,1,1,0,0
  └─ Plant Machinery,1.33,0.00,0.00,0.00,0.00,0.00,0.03,0.44,0.51,0.05,0.05
  └─ Equipments,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.04,0.03,0.04
  └─ Computers,0.00,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.08,0.08
  └─ Furniture n fittings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01
  └─ Vehicles,0.24,0.32,0.32,0.32,0.32,0.32,0.33,0.58,0.58,0.37,0.37
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01
  └─ Other fixed assets,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.00,0.01
  └─ Gross Block,1.59,0.39,0.39,0.39,0.39,0.39,0.45,1.13,1.22,0.54,0.57
  └─ Accumulated Depreciation,1.36,0.06,0.10,0.14,0.22,0.27,0.31,0.46,0.56,0.38,0.40
CWIP,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,2,1,0,21,27,24,21,24,26
Other Assets,12,24,23,25,27,5,8,74,105,113,97
  └─ Inventories,0,0,0,0,0,0,0,11,3,4,0
  └─ Trade receivables,1,1,3,4,6,0,4,52,82,65,53
  └─ Cash Equivalents,1,0,1,0,0,0,0,5,9,5,1
  └─ Loans n Advances,8,0,0,0,0,0,3,3,9,34,39
  └─ Other asset items,3,23,19,20,21,5,1,3,1,5,3
Total Assets,13,25,25,26,27,26,35,98,126,137,123
