Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,44,42,41,41,43,87,87,181,181,181,181,181
Reserves,972,1096,1321,1538,2587,2892,3416,4335,4739,5109,5424,5774
Borrowings,1202,1292,1564,2083,2401,2098,2857,2587,2907,3623,3848,4966
  └─ Long term Borrowings,419,527,596,908,815,581,1268,930,635,1524,1867,2188
  └─ Short term Borrowings,648,706,839,1012,1291,1230,1224,1638,2239,2040,1922,2733
  └─ Lease Liabilities,0,0,0,0,0,0,13,19,33,58,58,45
  └─ Other Borrowings,135,58,128,162,295,287,352,0,0,0,0,
Other Liabilities,719,538,573,730,826,1256,1282,748,754,1203,1661,2378
  └─ Non controlling int,6,52,64,77,84,95,12,1,1,1,0,0
  └─ Trade Payables,249,305,300,357,279,345,576,345,216,725,1237,1840
  └─ Advance from Customers,0,0,0,0,0,0,190,72,67,102,55,
  └─ Other liability items,464,180,209,296,463,816,503,330,470,375,368,538
Total Liabilities,2938,2966,3499,4391,5858,6332,7642,7851,8581,10115,11114,13299
Fixed Assets,967,1246,1697,1998,2147,2468,3593,3595,4861,5649,6377,6556
  └─ Land,46,60,119,152,164,168,244,194,273,281,284,
  └─ Building,124,161,221,265,294,333,458,489,638,782,887,
  └─ Plant Machinery,1442,1754,2189,2518,2714,3071,4142,4149,5166,5958,6891,
  └─ Equipments,0,23,33,66,85,124,155,130,159,151,181,
  └─ Furniture n fittings,19,21,26,31,35,42,55,51,45,65,84,
  └─ Vehicles,17,24,25,26,30,34,35,33,23,40,47,
  └─ Intangible Assets,17,38,40,40,40,40,40,1,0,7,37,254
  └─ Other fixed assets,20,0,0,0,0,26,27,0,2,8,17,
  └─ Gross Block,1685,2081,2655,3101,3362,3837,5155,5048,6306,7291,8428,
  └─ Accumulated Depreciation,718,835,958,1103,1215,1369,1563,1453,1445,1642,2051,
CWIP,193,313,270,436,795,1418,1298,1346,1096,1229,1454,2030
Investments,139,41,47,47,33,37,64,28,17,23,48,132
Other Assets,1639,1366,1486,1910,2884,2409,2688,2882,2607,3214,3235,4581
  └─ Inventories,552,495,571,747,772,836,936,934,1031,1160,1454,1732
  └─ Trade receivables,439,523,525,655,776,753,794,1092,940,854,786,1403
  └─ Cash Equivalents,34,29,28,32,804,247,412,174,201,516,295,609
  └─ Loans n Advances,2,10,13,20,21,22,31,159,114,186,95,15
  └─ Other asset items,613,308,348,456,510,551,515,524,320,498,605,822
Total Assets,2938,2966,3499,4391,5858,6332,7642,7851,8581,10115,11114,13299
