Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,5.22,5.22,5.22,5.22,8.34,8.34,8.34,13.31,13.31
Reserves,9.03,11.64,13.60,15.82,25.77,14.51,5.79,25.04,29.81
Borrowings,1.51,1.63,1.63,22.96,39.52,32.74,24.37,18.81,25.65
  └─ Long term Borrowings,0.98,0.16,0.12,3.38,14.50,9.95,4.21,4.07,6.89
  └─ Short term Borrowings,0.51,1.43,1.47,2.40,9.07,8.27,7.28,3.74,9.92
  └─ Lease Liabilities,0.00,0.00,0.00,17.18,15.95,14.53,12.89,10.99,8.84
  └─ Other Borrowings,0.02,0.04,0.04,0.00,0.00,-0.01,-0.01,0.01,
Other Liabilities,20.40,28.78,17.00,29.36,30.88,52.18,57.11,44.42,37.35
  └─ Trade Payables,13.36,23.02,10.71,22.27,23.04,33.58,29.03,22.54,23.77
  └─ Advance from Customers,2.40,2.34,2.02,3.67,4.30,11.03,20.39,14.32,
  └─ Other liability items,4.64,3.42,4.27,3.42,3.54,7.57,7.69,7.56,13.58
Total Liabilities,36.16,47.27,37.45,73.36,104.51,107.77,95.61,101.58,106.12
Fixed Assets,7.16,8.49,8.83,25.07,54.54,54.73,50.07,41.58,41.51
  └─ Land,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00,
  └─ Building,3.90,4.61,2.77,2.77,4.38,4.42,4.42,1.65,
  └─ Plant Machinery,10.26,11.33,6.14,6.46,37.16,41.81,42.13,40.75,
  └─ Equipments,0.69,0.86,0.55,0.57,0.64,0.75,0.79,0.82,
  └─ Computers,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.28,
  └─ Furniture n fittings,1.60,1.67,0.64,0.61,0.65,1.01,1.40,1.34,
  └─ Vehicles,0.43,0.48,0.33,0.41,0.60,0.60,0.60,0.60,
  └─ Other fixed assets,0.00,-0.01,0.00,18.31,18.31,12.84,18.31,18.30,
  └─ Gross Block,17.12,19.18,10.67,29.37,61.98,61.67,68.17,63.74,
  └─ Accumulated Depreciation,9.97,10.70,1.84,4.30,7.43,6.94,18.11,22.16,
CWIP,0.00,0.01,1.46,6.25,0.86,0.00,0.03,4.44,0.00
Investments,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Assets,29.00,38.77,27.16,42.04,49.11,53.04,45.51,55.56,64.61
  └─ Inventories,13.36,16.17,14.67,14.50,21.56,20.27,17.21,24.09,28.99
  └─ Trade receivables,12.37,18.33,6.15,17.42,7.46,16.37,13.67,10.38,11.16
    └─ Receivables over 6m,0.00,0.00,0.00,1.96,0.00,2.37,2.10,4.96,
    └─ Receivables under 6m,12.37,18.33,6.15,15.45,7.46,14.00,11.57,5.42,
  └─ Cash Equivalents,1.10,1.06,1.95,0.64,0.59,0.70,0.23,0.33,0.59
  └─ Loans n Advances,0.46,1.38,1.00,0.98,7.92,0.71,0.65,0.84,4.52
  └─ Other asset items,1.71,1.83,3.39,8.50,11.58,14.99,13.75,19.92,19.35
Total Assets,36.16,47.27,37.45,73.36,104.51,107.77,95.61,101.58,106.12
