Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,17,17,17,17,17,17,17,17,17,17,17,17,
Reserves,1520,992,889,874,818,1584,1428,784,158,-143,-258,-128,
Borrowings,6963,9001,10080,10056,11143,6768,7103,6159,5151,4133,4176,3264,
  └─ Long term Borrowings,6256,8038,8259,8436,9683,5633,5367,2985,1783,956,744,842,
  └─ Short term Borrowings,411,601,1245,1085,741,694,1722,2774,2971,2778,3033,2422,
  └─ Lease Liabilities,0,0,0,0,0,35,14,2,0,1,1,0,
  └─ Other Borrowings,296,362,576,535,720,406,0,398,398,398,398,,
Other Liabilities,3433,2748,2804,3913,4024,3839,3842,3968,4377,3012,2701,2707,
  └─ Non controlling int,189,430,348,230,133,423,339,260,160,10,34,102,
  └─ Trade Payables,473,391,561,706,599,729,889,674,680,410,436,298,
  └─ Advance from Customers,79,327,47,481,207,584,331,179,54,53,15,,
  └─ Other liability items,2692,1601,1848,2495,3085,2103,2283,2854,3484,2539,2216,2307,
Total Liabilities,11933,12759,13790,14860,16002,12207,12390,10928,9704,7020,6636,5860,
Fixed Assets,7721,8730,10057,9792,9727,4461,4234,411,318,198,137,91,
  └─ Land,7,16,16,15,16,11,11,11,11,5,5,,
  └─ Building,55,81,88,85,85,46,46,41,23,3,3,,
  └─ Plant Machinery,721,520,510,562,627,634,66,482,466,183,86,,
  └─ Equipments,7,4,5,7,10,6,8,4,4,2,2,,
  └─ Computers,1,0,0,0,0,0,0,0,0,0,0,,
  └─ Furniture n fittings,20,15,16,17,18,17,7,17,12,0,0,,
  └─ Vehicles,12,8,8,10,10,7,572,8,7,3,2,,
  └─ Wind turbines,52,53,52,52,54,56,0,0,0,0,0,,
  └─ Intangible Assets,7534,7274,8821,8824,8843,2931,2931,462,466,467,467,68,
  └─ Other fixed assets,9,1221,1296,1310,1527,1525,1525,58,9,9,1,,
  └─ Gross Block,8420,9192,10812,10883,11190,5233,5166,1083,998,672,567,,
  └─ Accumulated Depreciation,699,463,755,1090,1462,772,932,672,680,474,430,,
CWIP,2010,1579,190,291,96,99,100,4,4,4,4,0,
Investments,31,33,60,48,105,730,730,177,122,1,1,1,
Other Assets,2171,2418,3484,4727,6074,6917,7327,10336,9260,6817,6493,5768,
  └─ Inventories,213,141,123,164,179,147,139,108,33,6,4,1,
  └─ Trade receivables,684,809,1591,1393,1098,121,164,323,386,276,135,280,
    └─ Receivables over 6m,42,0,0,0,0,0,22,39,206,234,93,,58
    └─ Receivables under 6m,642,809,1591,1393,1098,121,142,284,180,43,46,,518
    └─ Prov for Doubtful,0,0,0,0,0,0,0,0,0,-2,-4,,0
  └─ Cash Equivalents,205,106,76,125,158,204,112,212,117,55,64,124,
  └─ Loans n Advances,421,12,79,552,765,803,511,-479,146,143,150,475,
  └─ Other asset items,648,1350,1615,2494,3873,5641,6400,10172,8578,6336,6140,4888,
Total Assets,11933,12759,13790,14860,16002,12207,12390,10928,9704,7020,6636,5860,
