Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,24,24,24,24,24,24,24,24,24,24,38,38,
Reserves,289,313,282,315,352,384,412,438,462,476,1401,1441,
Borrowings,26,96,18,-0,-0,21,14,50,62,42,14,13,
  └─ Long term Borrowings,0.00,0.00,0.00,0.00,0.00,3.76,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,25.86,95.65,17.62,0.00,0.00,0.00,0.00,38.50,52.00,33.50,0.00,0.00,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,16.15,14.46,11.44,10.03,8.50,14.32,13.44,
  └─ Other Borrowings,0.00,0.00,0.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00,-0.01,,
Other Liabilities,85,75,85,96,91,75,93,104,88,98,264,340,
  └─ Trade Payables,40,41,53,65,64,48,62,69,53,59,178,152,
  └─ Advance from Customers,1,1,1,2,1,3,3,4,2,4,5,,
  └─ Other liability items,45,32,31,29,26,24,28,31,32,35,81,188,
Total Liabilities,425,508,409,436,468,505,543,616,636,641,1717,1831,
Fixed Assets,152,178,197,193,180,213,295,301,305,320,1299,1286,
  └─ Land,11,18,11,11,11,17,17,21,21,21,93,,
  └─ Building,38,45,69,70,68,89,137,135,135,142,235,,
  └─ Plant Machinery,62,78,70,82,86,105,150,166,189,214,379,,
  └─ Equipments,10,12,5,6,5,6,8,10,10,10,13,,
  └─ Computers,16,21,11,11,11,12,13,14,7,7,12,,
  └─ Furniture n fittings,17,21,17,18,17,20,23,25,26,28,32,,
  └─ Vehicles,0,0,0,0,0,0,0,0,0,0,0,,
  └─ Intangible Assets,26,26,12,12,12,12,12,12,12,12,594,894,
  └─ Other fixed assets,26,27,18,18,18,18,18,18,20,20,323,,
  └─ Gross Block,206,247,213,228,228,279,379,402,421,456,1681,,
  └─ Accumulated Depreciation,54,69,17,34,47,66,84,100,116,136,383,,
CWIP,47,43,16,15,12,55,8,11,26,30,2,2,
Investments,-0,-0,-0,-0,35,14,6,-0,-0,-0,0,18,
Other Assets,226,286,196,227,240,223,235,304,305,291,417,526,
  └─ Inventories,106,146,116,95,84,78,123,162,166,146,195,191,
  └─ Trade receivables,25,43,39,50,81,75,37,79,69,67,98,106,
    └─ Receivables over 6m,5,5,0,0,0,0,0,0,9,9,6,,5
    └─ Receivables under 6m,25,43,45,55,87,80,46,88,69,66,97,,21
    └─ Prov for Doubtful,-5,-5,-5,-5,-6,-6,-8,-9,-9,-8,-5,,-5
  └─ Cash Equivalents,10,7,4,31,5,5,12,6,7,14,48,40,
  └─ Loans n Advances,-1,-1,-1,-1,-1,0,0,0,0,4,5,8,
  └─ Other asset items,86,92,37,53,71,65,63,57,62,60,71,181,
Total Assets,425,508,409,436,468,505,543,616,636,641,1717,1831,
