Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,480,436,439,442,444,436,437,439,440,441,442,443,
Reserves,11768,14155,15998,18401,19841,21377,24428,26447,27484,26228,26919,29173,
Borrowings,700,1091,1366,2397,1996,3670,2901,2618,2740,2537,2025,2186,
  └─ Long term Borrowings,46,197,385,771,209,179,166,142,129,102,0,0,
  └─ Short term Borrowings,629,806,834,955,1196,2250,1496,1440,1449,1428,471,70,
  └─ Lease Liabilities,0,0,0,0,0,1200,1208,1037,1162,1006,1554,2117,
  └─ Other Borrowings,26,89,147,671,591,42,31,0,0,0,0,,
Other Liabilities,6899,6843,8254,9192,11166,11834,11836,14911,15162,13943,14880,17568,
  └─ Non controlling int,160,193,464,509,478,393,380,495,470,477,430,462,
  └─ Trade Payables,2059,2276,1806,2037,2489,3257,2785,4095,4385,3785,4411,5040,
  └─ Advance from Customers,72,92,253,334,396,400,0,0,0,0,0,,
  └─ Other liability items,4609,4282,5731,6312,7803,7784,8672,10321,10308,9680,10039,12066,
Total Liabilities,19848,22525,26057,30431,33446,37318,39602,44416,45827,43149,44267,49369,
Fixed Assets,4033,4309,6460,7622,7061,8872,9018,14784,14932,13903,13982,14864,
  └─ Land,257,69,312,321,318,494,441,204,206,197,210,,
  └─ Building,1591,1799,2384,2493,2484,4138,4282,4687,5251,5119,5718,,
  └─ Plant Machinery,1418,1623,2395,2541,2522,2640,2667,2652,2826,2813,2718,,
  └─ Equipments,163,182,201,224,388,267,268,286,302,319,322,,
  └─ Computers,1847,2261,2962,3379,3139,3581,3415,4259,4972,5346,5520,,
  └─ Furniture n fittings,554,646,770,812,835,847,849,851,884,899,853,,
  └─ Vehicles,104,105,98,78,51,88,69,67,60,64,72,,
  └─ Intangible Assets,1745,1832,3005,4128,4177,4776,5426,9044,9369,9257,9357,10426,
  └─ Other fixed assets,0,13,512,911,963,1344,1524,3920,4214,4313,4350,,
  └─ Gross Block,7679,8529,12639,14887,14877,18177,18941,25971,28085,28327,29120,,
  └─ Accumulated Depreciation,3646,4220,6179,7265,7816,9305,9923,11188,13154,14424,15139,,
CWIP,568,629,373,240,276,50,118,165,120,133,21,27,
Investments,2103,1297,2396,4841,7342,5848,10238,4884,3388,3238,3182,3426,
Other Assets,13145,16289,16828,17728,18766,22548,20228,24583,27388,25875,27082,31053,
  └─ Inventories,24,40,61,66,75,36,24,40,24,38,39,104,
  └─ Trade receivables,5206,5770,5338,6498,6959,7577,6473,11933,12882,11401,11547,7537,
    └─ Receivables over 6m,629,813,0,0,0,0,0,0,1296,1195,1506,,533
    └─ Receivables under 6m,4941,5447,5800,7012,7650,8304,7164,12606,12360,11140,11198,,4152
    └─ Prov for Doubtful,-365,-489,-462,-514,-692,-726,-692,-673,-775,-935,-1157,,-336
  └─ Cash Equivalents,2405,4018,3219,3044,2359,3148,2835,3974,4255,4736,4542,5105,
  └─ Loans n Advances,302,431,451,466,467,570,801,1219,1128,1202,1220,363,
  └─ Other asset items,5208,6029,7760,7654,8907,11217,10094,7416,9100,8499,9734,17943,
Total Assets,19848,22525,26057,30431,33446,37318,39602,44416,45827,43149,44267,49369,
