Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,9,9,9,9,9,9,9
Reserves,159,243,296,267,272,285,310
Borrowings,20,24,212,190,173,272,359
  └─ Long term Borrowings,9,0,52,41,21,35,55
  └─ Short term Borrowings,9,24,160,149,152,234,301
  └─ Lease Liabilities,0,0,0,0,0,4,3
  └─ Other Borrowings,3,0,0,0,0,0,
Other Liabilities,27,35,44,40,31,58,62
  └─ Non controlling int,0.00,0.00,0.00,0.00,-0.11,0.00,0.00
  └─ Trade Payables,11.39,24.12,32.48,33.08,23.63,47.40,45.81
  └─ Advance from Customers,4.17,2.78,1.25,1.47,1.58,0.00,
  └─ Other liability items,11.20,8.42,10.34,5.23,6.13,10.76,15.96
Total Liabilities,215,311,560,506,485,624,740
Fixed Assets,102,121,198,227,244,269,328
  └─ Land,1.57,1.57,17.38,22.46,22.46,28.68,
  └─ Building,15.92,18.01,23.00,27.10,30.34,34.72,
  └─ Plant Machinery,151.89,181.14,251.20,285.51,314.31,348.44,
  └─ Equipments,1.12,1.38,1.57,1.87,2.16,2.24,
  └─ Computers,0.84,0.90,1.10,1.23,1.30,1.42,
  └─ Furniture n fittings,2.85,3.46,4.06,6.35,10.54,10.46,
  └─ Vehicles,4.44,4.08,4.41,4.92,4.94,5.57,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.12,0.12
  └─ Other fixed assets,-0.01,0.00,0.00,0.01,0.00,-0.01,
  └─ Gross Block,178.62,210.54,302.72,349.45,386.05,431.64,
  └─ Accumulated Depreciation,76.79,89.97,104.76,122.01,141.80,162.41,
CWIP,3,0,8,1,5,26,0
Investments,0,0,0,0,0,0,0
Other Assets,110,191,354,277,236,328,411
  └─ Inventories,65,106,244,189,136,213,300
  └─ Trade receivables,31,34,44,47,56,69,59
    └─ Receivables over 6m,0,4,4,14,24,4,
    └─ Receivables under 6m,31,31,40,34,32,66,
    └─ Prov for Doubtful,-0,-0,0,0,0,0,
  └─ Cash Equivalents,1,34,1,1,2,1,3
  └─ Loans n Advances,9,12,25,12,11,9,11
  └─ Other asset items,4,4,40,27,32,35,39
Total Assets,215,311,560,506,485,624,740
