Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,1999,1999,1999,1999,1999,2728,2746,2795,2837,2877,2900,3047
Reserves,37778,64771,65458,67536,69424,74417,56207,63759,74726,79142,110772,146010
Borrowings,83415,100646,107288,111334,125428,148228,162785,169678,226020,215592,213642,195412
  └─ Long term Borrowings,61116,89269,89637,84942,82490,91079,110560,113535,151569,130963,104864,100085
  └─ Short term Borrowings,8814,5724,12944,12957,31010,16703,8082,19380,13976,20954,43448,21586
  └─ Lease Liabilities,0,0,0,0,4755,30609,32995,36763,60476,63676,65330,73740
  └─ Other Borrowings,13485,5654,4706,13435,7173,9836,11147,0,0,0,0,
Other Liabilities,58747,57056,57578,68653,77176,133718,122679,124975,140974,144408,177692,207683
  └─ Non controlling int,6891,5498,6875,8814,13526,24985,22274,25381,28881,23545,39796,46907
  └─ Trade Payables,16077,25581,26854,26854,26314,25020,27872,29274,32895,35132,38154,45015
  └─ Advance from Customers,195,0,0,0,0,0,0,0,0,0,0,
  └─ Other liability items,35584,25978,23850,32986,37336,83714,72533,70320,79198,85730,99742,115761
Total Liabilities,181939,224472,232322,249521,274026,359091,344417,361207,444557,442019,505006,552152
Fixed Assets,124279,172293,178235,187200,200832,229256,223480,244083,277394,303303,388468,406662
  └─ Land,0,1556,344,421,451,2501,2727,2564,2734,3180,3124,
  └─ Building,2123,916,1881,1917,1987,3664,3430,3490,3959,4184,5231,
  └─ Plant Machinery,125699,123051,128647,145845,170244,211906,218276,234880,275229,303578,387185,
  └─ Equipments,6582,921,743,751,807,913,945,1071,1190,1218,1482,
  └─ Computers,0,8574,7151,7834,8281,8994,9162,9904,10740,10583,12163,
  └─ Furniture n fittings,0,366,272,300,315,383,465,670,775,713,823,
  └─ Vehicles,0,241,217,228,221,441,214,210,613,628,700,
  └─ Intangible Assets,70283,120222,127129,130747,137583,142818,142846,160506,173706,193121,234578,182271
  └─ Other fixed assets,3622,4052,5134,6225,8551,8286,9356,7954,8308,9284,23807,
  └─ Gross Block,208310,259900,271518,294268,328441,379906,387421,421249,477254,526488,669092,
  └─ Accumulated Depreciation,84032,87608,93283,107067,127610,150650,163942,177166,199860,223185,280624,
CWIP,17415,5702,10838,9751,9634,4282,5726,5955,49425,16904,10999,12613
Investments,10752,11977,14339,16159,15711,25476,27550,29349,32954,31602,5838,18901
Other Assets,29494,34500,28910,36411,47850,100077,87661,81820,84784,90210,99700,113976
  └─ Inventories,134,169,49,69,88,157,266,375,258,364,452,601
  └─ Trade receivables,5207,5504,4740,5883,4301,4606,3638,4056,3982,4728,7456,7978
  └─ Cash Equivalents,2083,5099,5098,6671,8064,15893,13466,13494,13419,16340,16720,30377
  └─ Loans n Advances,305,4731,4207,10092,13424,15202,12628,9342,9253,1554,2126,3824
  └─ Other asset items,21764,18997,14816,13696,21973,64219,57663,54552,57873,67225,72946,71196
Total Assets,181939,224472,232322,249521,274026,359091,344417,361207,444557,442019,505006,552152
