Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,24,47,95,95,95,95,95,95,95,94,94,99,
Reserves,110,86,59,64,55,75,91,112,137,245,586,802,
Borrowings,85,156,128,144,131,126,125,135,154,172,308,531,
  └─ Long term Borrowings,16,84,39,25,9,20,29,26,52,59,142,145,
  └─ Short term Borrowings,66,56,71,95,97,90,96,109,102,112,166,386,
  └─ Other Borrowings,3,16,18,23,25,16,0,-0,0,0,0,,
Other Liabilities,130,102,141,156,189,166,198,187,207,228,156,208,
  └─ Trade Payables,91,61,75,108,149,127,144,116,133,111,54,85,
  └─ Advance from Customers,0,0,16,5,2,6,12,15,17,18,27,,
  └─ Other liability items,39,41,51,42,37,33,42,56,58,98,76,122,
Total Liabilities,349,391,423,458,470,461,509,529,593,739,1144,1639,
Fixed Assets,149,162,156,152,148,141,135,144,195,218,282,580,
  └─ Land,2.61,2.61,2.61,2.61,2.61,2.61,2.61,3.11,2.61,7.51,7.58,,
  └─ Building,31.49,35.66,35.66,35.66,35.66,35.66,36.28,49.22,106.78,99.83,125.73,,
  └─ Plant Machinery,182.51,210.25,214.82,223.31,234.71,239.07,243.27,249.45,256.23,295.03,350.99,,
  └─ Equipments,0.50,0.53,0.73,0.62,0.67,0.74,0.81,0.96,1.12,1.21,1.51,,
  └─ Computers,0.50,0.54,0.42,0.47,0.55,0.60,0.62,0.74,0.78,0.99,1.24,,
  └─ Furniture n fittings,0.66,0.66,0.69,0.72,0.72,0.74,0.76,0.85,0.91,0.92,1.05,,
  └─ Vehicles,5.78,5.78,7.15,7.40,8.22,9.21,12.38,15.66,17.33,20.82,21.57,,
  └─ Intangible Assets,10.56,3.36,3.18,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other fixed assets,0.00,0.00,0.15,0.16,0.15,0.01,0.04,0.01,0.11,0.10,0.02,,
  └─ Gross Block,234.61,259.39,265.41,274.18,283.29,288.64,296.77,320.00,385.87,426.41,509.69,,
  └─ Accumulated Depreciation,86.05,96.98,109.63,122.27,134.83,147.87,161.36,175.70,191.29,208.42,227.69,,
CWIP,4,30,47,50,46,46,46,52,32,42,201,73,
Investments,52,53,64,64,65,69,62,59,61,61,60,70,
Other Assets,145,146,155,191,211,205,265,273,305,419,601,916,
  └─ Inventories,108,101,115,132,126,148,178,174,191,196,303,410,
  └─ Trade receivables,3,11,14,22,42,32,51,50,69,137,137,243,
    └─ Receivables over 6m,3,1,0,0,0,0,0,18,25,22,23,,0
    └─ Receivables under 6m,0,10,14,22,42,32,51,32,45,114,113,,0
  └─ Cash Equivalents,3,2,2,3,18,5,20,9,6,19,48,149,
  └─ Loans n Advances,2,0,7,16,11,11,11,24,11,30,21,0,
  └─ Other asset items,28,32,18,19,13,9,6,17,28,38,92,113,
Total Assets,349,391,423,458,470,461,509,529,593,739,1144,1639,
