Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Equity Capital,5.47,5.47,7.07,7.07,7.07,7.07,7.07,7.07
Reserves,-1.22,9.21,17.74,18.11,19.44,20.15,23.76,16.70
Borrowings,6.45,2.41,4.85,5.75,7.07,115.71,197.66,213.10
  └─ Long term Borrowings,6,2,5,6,7,116,198,213
  └─ Other Borrowings,0,0,0,0,0,0,0,0
Other Liabilities,0.07,19.75,25.60,62.25,113.92,79.01,42.56,38.36
  └─ Non controlling int,-0.00,5.70,5.70,5.70,5.70,-0.00,-0.00,-0.00
  └─ Trade Payables,0.08,14.02,19.61,55.98,107.30,44.41,6.75,7.46
  └─ Other liability items,-0.01,0.03,0.29,0.57,0.92,34.60,35.81,30.90
Total Liabilities,10.77,36.84,55.26,93.18,147.50,221.94,271.05,275.23
Fixed Assets,0.01,0.27,0.19,0.62,0.43,6.00,5.50,16.07
  └─ Building,0.00,0.00,0.00,0.00,0.00,5.44,5.44,5.44
  └─ Equipments,0.06,0.00,0.00,0.00,0.00,0.01,0.01,0.01
  └─ Computers,0.10,0.01,0.01,0.01,0.00,0.00,0.00,0.00
  └─ Furniture n fittings,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Vehicles,0.00,0.31,0.31,0.95,0.00,1.34,1.34,1.34
  └─ Other fixed assets,0.00,-0.01,-0.01,-0.01,0.43,-0.01,0.00,11.00
  └─ Gross Block,0.22,0.31,0.31,0.95,0.43,6.78,6.79,17.79
  └─ Accumulated Depreciation,0.21,0.04,0.13,0.34,0.00,0.78,1.29,1.72
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.00,0.23,0.23,0.23,0.48,4.42,11.43,11.47
Other Assets,10.76,36.34,54.84,92.33,146.59,211.52,254.12,247.69
  └─ Inventories,1,0,0,0,0,4,9,2
  └─ Trade receivables,0,0,0,0,0,0,0,0
  └─ Cash Equivalents,0,0,0,1,2,1,-1,0
  └─ Loans n Advances,0,0,0,0,0,1,1,3
  └─ Other asset items,10,36,54,91,145,206,244,243
Total Assets,10.77,36.84,55.26,93.18,147.50,221.94,271.05,275.23
