Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,14,14,15,29,29,29,29,29,58,58,126,126,
Reserves,148,152,179,182,184,196,211,227,219,244,397,476,
Borrowings,250,237,232,259,257,240,263,262,252,193,129,294,
  └─ Long term Borrowings,13,4,13,10,17,4,32,43,37,24,22,98,
  └─ Short term Borrowings,213,221,217,243,235,231,221,210,208,164,105,196,
  └─ Lease Liabilities,0,0,0,0,0,0,0,9,8,4,2,0,
  └─ Preference Capital,0,0,0,0,0,0,0,0,0,1,1,0,
  └─ Other Borrowings,23,13,2,6,5,5,9,0,-0,-1,-1,,
Other Liabilities,196,216,214,240,231,264,217,201,252,231,289,468,
  └─ Non controlling int,4,4,5,5,5,2,3,1,0,-2,-8,-12,
  └─ Trade Payables,111,122,122,133,152,179,136,119,181,171,208,340,
  └─ Advance from Customers,12,28,0,0,0,0,0,0,0,0,0,,
  └─ Other liability items,69,61,87,103,74,83,78,80,71,62,89,140,
Total Liabilities,609,620,639,711,701,729,720,719,781,726,941,1365,
Fixed Assets,121,115,142,151,132,120,108,106,134,135,164,332,
  └─ Land,3,3,3,3,3,3,3,4,4,4,4,,
  └─ Building,17,14,28,31,28,26,29,43,47,49,48,,
  └─ Plant Machinery,134,129,87,109,106,101,112,118,139,131,154,,
  └─ Equipments,21,33,0,0,0,0,0,0,0,0,0,,
  └─ Computers,4,4,2,3,3,3,3,4,4,4,1,,
  └─ Furniture n fittings,2,2,2,3,3,3,3,4,4,5,3,,
  └─ Vehicles,5,5,3,4,4,5,5,5,7,8,9,,
  └─ Intangible Assets,3,3,5,5,5,6,6,6,6,6,6,125,
  └─ Other fixed assets,21,20,27,35,36,45,47,45,50,59,63,,
  └─ Gross Block,211,215,157,192,189,192,208,229,262,265,289,,
  └─ Accumulated Depreciation,90,100,16,41,57,72,100,123,128,130,125,,
CWIP,14,3,3,2,3,1,1,2,7,2,9,3,
Investments,1,-0,29,29,27,26,26,28,25,23,32,39,
Other Assets,473,502,465,529,539,581,586,584,615,566,736,992,
  └─ Inventories,70,73,69,80,83,91,94,111,118,134,162,167,
  └─ Trade receivables,73,83,79,66,58,98,83,59,39,69,96,129,
    └─ Receivables over 6m,16,14,0,0,0,0,0,17,5,20,19,,16
    └─ Receivables under 6m,56,69,80,66,58,102,84,43,35,50,79,,73
    └─ Prov for Doubtful,0,0,-0,-0,-0,-4,-1,-1,-0,-2,-3,,0
  └─ Cash Equivalents,18,31,22,20,28,29,21,21,26,5,12,40,
  └─ Loans n Advances,14,3,32,6,6,5,5,10,11,12,21,63,
  └─ Other asset items,298,313,262,356,364,358,383,384,422,346,444,593,
Total Assets,609,620,639,711,701,729,720,719,781,726,941,1365,
