Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,82,95,95,95,95,95,95,95,95,95,95,95,
Reserves,150,399,464,487,510,523,548,587,622,653,698,741,
Borrowings,222,166,111,107,169,200,176,136,105,110,120,54,
  └─ Long term Borrowings,122.29,69.21,24.86,52.94,114.69,151.72,80.20,31.60,17.97,6.63,2.31,0.00,
  └─ Short term Borrowings,63.90,61.19,42.38,22.93,46.61,36.02,93.94,100.90,74.91,95.84,94.29,43.53,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,1.56,3.86,11.80,7.64,23.78,10.78,
  └─ Other Borrowings,35.60,36.07,43.58,31.56,7.22,11.78,0.00,0.00,0.00,0.00,-0.01,,
Other Liabilities,141,111,112,196,256,214,202,239,281,178,164,160,
  └─ Non controlling int,0,0,0,15,42,32,0,0,0,0,0,0,
  └─ Trade Payables,69,65,70,80,95,102,112,96,127,117,95,78,
  └─ Advance from Customers,2,1,0,1,44,15,17,78,106,11,10,,
  └─ Other liability items,69,45,41,101,75,64,73,65,48,51,59,81,
Total Liabilities,595,771,781,885,1030,1031,1020,1057,1102,1037,1077,1050,
Fixed Assets,231,191,216,349,490,444,426,360,311,325,286,307,
  └─ Land,4.80,3.54,3.54,12.21,12.18,12.22,12.24,16.65,16.65,17.36,17.44,,
  └─ Building,70.16,60.45,85.99,108.07,124.38,126.31,131.43,133.56,132.37,149.42,157.94,,
  └─ Plant Machinery,278.15,154.59,186.38,304.17,540.88,579.25,633.88,635.29,664.31,750.57,603.30,,
  └─ Equipments,4.37,1.65,2.15,6.20,24.08,26.58,30.36,31.31,34.22,35.69,26.50,,
  └─ Computers,0.00,0.00,0.00,0.00,0.57,0.69,1.82,2.69,3.53,1.96,2.11,,
  └─ Furniture n fittings,2.63,1.28,1.64,2.16,2.44,2.49,2.54,2.58,2.83,2.95,3.16,,
  └─ Vehicles,4.53,3.17,3.46,4.47,2.98,3.16,3.00,4.09,4.96,7.57,5.66,,
  └─ Intangible Assets,0.00,0.00,0.00,13.08,116.78,121.37,103.75,96.32,117.70,86.91,87.99,14.28,
  └─ Other fixed assets,1.89,0.46,0.74,11.21,32.28,37.84,46.14,54.18,57.52,76.01,79.21,,
  └─ Gross Block,366.53,225.14,283.90,461.57,856.57,909.91,965.16,976.67,1034.09,1128.44,983.31,,
  └─ Accumulated Depreciation,135.38,34.29,68.30,112.89,366.69,465.89,538.66,616.62,723.22,803.68,696.93,,
CWIP,16,14,9,9,26,34,9,34,82,28,58,65,
Investments,62,76,117,154,100,130,196,194,177,225,320,357,
Other Assets,285,490,440,373,414,423,388,469,532,459,413,321,
  └─ Inventories,44,40,33,59,106,141,124,193,225,144,114,82,
  └─ Trade receivables,105,89,105,111,142,172,154,164,206,176,165,125,
    └─ Receivables over 6m,0,0,0,0,0,0,6,2,3,4,7,,1
    └─ Receivables under 6m,105,89,106,111,142,172,149,162,206,174,165,,113
    └─ Prov for Doubtful,-0,0,-0,-0,0,0,0,0,-2,-3,-7,,-1
  └─ Cash Equivalents,95,317,257,168,89,56,67,52,61,89,94,76,
  └─ Loans n Advances,0,4,-16,3,-3,-9,-4,-4,-7,-4,-15,6,
  └─ Other asset items,42,40,61,32,81,62,47,64,48,55,55,31,
Total Assets,595,771,781,885,1030,1031,1020,1057,1102,1037,1077,1050,
