Metric,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023
Equity Capital,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26
Reserves,2.02,3.76,7.24,9.29,8.21,8.39,4.54,3.39,3.19,2.59,2.52
Borrowings,2.82,2.12,1.80,1.96,1.27,0.42,0.00,0.00,0.00,0.00,0.00
  └─ Long term Borrowings,1.86,0.00,0.29,0.14,0.01,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,0.96,2.12,1.51,1.83,1.26,0.42,0.00,0.00,0.00,0.00,0.00
  └─ Other Borrowings,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,
Other Liabilities,25.94,20.18,24.82,37.18,37.74,35.37,2.88,2.58,1.75,2.16,2.06
  └─ Non controlling int,-0.00,0.07,0.36,0.57,0.58,0.56,-0.63,-0.64,-0.64,-0.23,-0.29
  └─ Trade Payables,23.97,17.61,21.41,34.75,34.93,33.35,2.26,1.88,1.02,1.02,1.02
  └─ Advance from Customers,-0.00,0.74,1.11,0.24,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,
  └─ Other liability items,1.97,1.76,1.94,1.62,2.23,1.46,1.25,1.34,1.37,1.37,1.33
Total Liabilities,38.04,33.32,41.12,55.69,54.48,51.44,14.68,13.23,12.20,12.01,11.84
Fixed Assets,1.21,2.74,3.14,2.38,2.24,2.10,1.96,0.25,0.04,0.02,0.00
  └─ Land,0.00,1.62,1.62,1.62,1.62,1.62,1.62,0.00,0.00,0.00,
  └─ Equipments,0.53,0.55,0.55,0.11,0.11,0.11,0.11,0.11,0.00,0.00,
  └─ Computers,0.31,0.39,0.43,0.08,0.08,0.08,0.08,0.08,0.00,0.00,
  └─ Furniture n fittings,0.41,0.41,0.41,0.08,0.08,0.08,0.08,0.08,0.00,0.00,
  └─ Vehicles,0.33,0.26,0.80,0.79,0.79,0.79,0.79,0.79,0.00,0.00,
  └─ Other fixed assets,0.00,-0.01,-0.02,-0.01,0.00,0.00,0.00,0.00,0.04,0.02,
  └─ Gross Block,1.58,3.22,3.79,2.67,2.68,2.68,2.68,1.06,0.04,0.02,
  └─ Accumulated Depreciation,0.37,0.47,0.65,0.30,0.44,0.57,0.71,0.81,0.00,0.00,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.00,2.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Assets,36.83,28.58,35.98,51.31,52.24,49.34,12.72,12.98,12.16,11.99,11.84
  └─ Inventories,2.92,1.86,6.71,3.10,3.18,3.53,1.05,0.00,0.00,0.00,0.00
  └─ Trade receivables,27.62,20.60,18.04,44.00,43.79,41.40,10.23,11.63,11.36,11.23,11.17
  └─ Cash Equivalents,2.16,4.13,7.20,1.53,0.50,1.07,0.25,0.21,0.28,0.20,0.00
  └─ Loans n Advances,3.99,1.90,3.62,2.47,3.67,2.33,0.27,0.63,0.00,0.00,0.00
  └─ Other asset items,0.14,0.09,0.41,0.21,1.10,1.01,0.92,0.51,0.52,0.56,0.67
Total Assets,38.04,33.32,41.12,55.69,54.48,51.44,14.68,13.23,12.20,12.01,11.84
