Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,14,14,14,14,14,14,15,15,15,15,15,15,
Reserves,883,1157,1613,1911,2272,2605,5327,6105,7183,8716,10142,11215,
Borrowings,115,151,120,83,49,519,373,316,46,191,184,342,
  └─ Long term Borrowings,17,122,83,46,10,399,257,170,0,62,78,149,
  └─ Short term Borrowings,65,2,0,0,0,108,70,98,0,66,34,89,
  └─ Lease Liabilities,0,0,0,0,0,0,45,48,46,63,72,104,
  └─ Other Borrowings,33,27,37,37,39,11,0,0,0,0,0,,
Other Liabilities,622,626,554,618,820,1087,1287,1354,1235,1822,1908,1871,
  └─ Trade Payables,354,366,288,369,513,591,796,924,838,1248,1210,974,
  └─ Advance from Customers,0,0,20,12,12,36,29,30,31,29,23,,
  └─ Other liability items,268,260,247,238,295,460,462,400,366,545,675,897,
Total Liabilities,1633,1949,2301,2626,3155,4225,7002,7791,8480,10744,12249,13444,
Fixed Assets,533,874,945,998,1186,1858,2138,2452,2606,3528,4209,4895,
  └─ Land,22,21,21,21,40,64,64,66,74,103,95,,
  └─ Building,113,214,263,292,356,544,651,779,894,1013,1123,,
  └─ Plant Machinery,556,676,761,859,1045,1451,1778,2129,2340,2890,3394,,
  └─ Equipments,4,6,8,10,12,18,22,33,45,49,54,,
  └─ Furniture n fittings,3,6,9,13,16,19,20,21,30,36,41,,
  └─ Vehicles,0,0,0,0,3,63,73,76,77,91,96,,
  └─ Intangible Assets,1,1,0,0,0,83,83,83,83,361,554,1216,
  └─ Other fixed assets,6,5,10,12,13,51,55,67,71,277,443,,
  └─ Gross Block,705,928,1071,1207,1486,2292,2747,3254,3614,4821,5801,,
  └─ Accumulated Depreciation,172,54,126,209,301,434,609,802,1009,1292,1592,,
CWIP,133,71,77,90,183,271,288,114,132,278,550,755,
Investments,1,0,83,161,129,150,872,900,1016,1336,1531,1360,
Other Assets,967,1003,1196,1378,1657,1946,3704,4325,4726,5601,5959,6434,
  └─ Inventories,378,395,432,452,536,799,1053,1423,1398,1301,984,1217,
  └─ Trade receivables,383,398,424,527,662,646,704,869,772,930,1406,1611,
    └─ Receivables over 6m,32,0,0,0,0,0,0,76,91,85,133,,10
    └─ Receivables under 6m,357,410,439,546,694,698,753,862,754,930,1380,,252
    └─ Prov for Doubtful,-7,-12,-15,-19,-32,-52,-50,-70,-73,-85,-107,,-5
  └─ Cash Equivalents,34,56,133,131,89,134,1476,1410,2243,2704,2500,2182,
  └─ Loans n Advances,31,20,34,47,60,36,45,73,54,66,73,173,
  └─ Other asset items,141,134,174,221,310,330,427,549,260,600,997,1251,
Total Assets,1633,1949,2301,2626,3155,4225,7002,7791,8480,10744,12249,13444,
