Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,18,18,27,28,31,33,37,79,84,94,103,109,
Reserves,89,106,180,228,287,343,339,292,324,361,373,384,
Borrowings,31,110,158,157,162,156,261,276,317,330,292,273,
  └─ Long term Borrowings,15,88,118,108,106,104,99,111,120,108,99,88,
  └─ Short term Borrowings,16,22,40,49,56,52,62,64,73,92,61,54,
  └─ Lease Liabilities,0,0,0,0,0,0,101,101,123,130,132,132,
  └─ Other Borrowings,0,0,0,0,0,0,0,0,0,-0,0,,
Other Liabilities,12,30,53,80,55,38,50,56,62,66,79,84,
  └─ Non controlling int,0,0,0,-0,-0,-1,-1,-1,-1,-1,-2,-10,
  └─ Trade Payables,3,12,27,40,20,11,8,9,5,7,8,9,
  └─ Other liability items,9,18,25,41,36,28,42,47,57,60,72,86,
Total Liabilities,150,264,418,494,535,571,687,703,787,851,847,850,
Fixed Assets,75,143,316,323,376,395,495,479,460,547,569,532,
  └─ Land,5,5,12,12,12,12,12,12,12,67,67,,
  └─ Building,31,63,110,124,126,136,137,228,252,282,280,,
  └─ Plant Machinery,2,3,4,7,7,8,8,8,8,8,8,,
  └─ Equipments,3,4,5,5,5,8,8,8,9,9,9,,
  └─ Computers,14,23,45,55,110,125,158,184,194,224,289,,
  └─ Furniture n fittings,18,31,43,49,59,63,64,66,67,67,67,,
  └─ Vehicles,4,6,7,7,7,9,9,10,12,19,20,,
  └─ Intangible Assets,38,42,48,48,48,48,48,48,48,48,48,152,
  └─ Other fixed assets,8,28,133,139,161,190,302,219,220,237,247,,
  └─ Gross Block,124,204,406,446,535,599,746,784,821,961,1034,,
  └─ Accumulated Depreciation,49,61,90,123,159,204,252,305,361,414,466,,
CWIP,4,17,3,5,0,4,11,11,110,83,86,86,
Investments,0,1,1,1,0,0,0,2,2,3,2,1,
Other Assets,71,104,98,164,159,171,181,212,214,218,191,231,
  └─ Inventories,0,0,8,10,8,10,12,14,9,7,5,8,
  └─ Trade receivables,19,54,42,78,77,75,77,76,66,74,81,87,
    └─ Receivables over 6m,0.00,54.08,0.00,0.00,0.00,0.00,0.00,10.24,17.18,18.23,36.36,,0.00
    └─ Receivables under 6m,19.11,0.00,41.95,78.42,76.66,74.61,77.00,65.53,49.01,55.81,44.84,,19.82
  └─ Cash Equivalents,25,27,11,10,9,9,19,37,31,20,8,9,
  └─ Loans n Advances,0,14,25,52,50,1,5,11,81,84,69,93,
  └─ Other asset items,27,8,12,14,15,77,68,74,28,32,28,35,
Total Assets,150,264,418,494,535,571,687,703,787,851,847,850,
