Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,
Reserves,146.10,43.04,26.57,8.40,5.45,-2.29,-4.06,-6.58,-7.04,-9.10,-8.40,-8.85,
Borrowings,30.62,17.40,19.52,39.66,32.34,22.74,12.80,13.30,10.55,7.92,0.93,1.43,
  └─ Long term Borrowings,0.23,0.65,0.39,0.41,0.61,0.33,0.58,0.43,0.28,0.16,0.00,0.00,
  └─ Short term Borrowings,30.19,16.41,18.78,39.03,31.48,22.11,12.06,12.72,10.12,7.64,0.81,1.43,
  └─ Other Borrowings,0.20,0.34,0.35,0.22,0.25,0.30,0.16,0.15,0.15,0.12,0.12,,
Other Liabilities,20.36,19.02,18.46,16.64,16.05,16.88,22.32,19.54,15.95,15.98,16.14,16.46,
  └─ Trade Payables,2.55,2.40,3.67,1.91,1.42,0.79,3.94,4.33,0.18,0.04,0.01,0.01,
  └─ Advance from Customers,2.67,0.57,0.44,0.04,0.37,0.88,2.77,0.03,0.30,0.02,0.02,,
  └─ Other liability items,15.14,16.05,14.35,14.69,14.26,15.21,15.61,15.18,15.47,15.92,16.11,16.45,
Total Liabilities,202.41,84.79,69.88,70.03,59.17,42.66,36.39,31.59,24.79,20.13,14.00,14.37,
Fixed Assets,146.94,31.96,9.42,7.53,7.63,6.69,5.15,4.57,4.28,4.01,0.45,0.38,
  └─ Land,145.69,30.07,5.49,3.07,3.07,2.47,0.92,0.92,0.92,0.92,0.14,,
  └─ Building,0.33,0.33,2.19,3.02,3.02,3.02,2.99,2.69,2.69,2.70,0.00,,
  └─ Plant Machinery,0.00,0.00,0.40,0.44,0.44,0.49,0.49,0.49,0.49,0.45,0.05,,
  └─ Furniture n fittings,1.74,1.79,1.82,1.60,1.65,1.70,1.75,1.75,1.75,1.74,1.70,,
  └─ Vehicles,1.50,2.11,2.22,2.15,2.44,2.40,2.30,1.30,1.16,1.16,1.05,,
  └─ Other fixed assets,0.00,0.00,0.01,-0.01,0.00,-0.01,-0.01,-0.01,-0.01,0.00,0.01,,
  └─ Gross Block,149.26,34.30,12.13,10.27,10.62,10.07,8.44,7.14,7.00,6.97,2.95,,
  └─ Accumulated Depreciation,2.32,2.34,2.70,2.75,2.99,3.39,3.29,2.57,2.73,2.96,2.49,,
CWIP,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,0.12,0.06,2.08,7.70,0.05,0.05,0.88,0.05,0.76,0.05,0.05,0.13,
Other Assets,55.35,52.77,57.92,54.80,51.49,35.92,30.36,26.97,19.75,16.07,13.50,13.86,
  └─ Inventories,31.23,31.19,32.43,33.38,19.02,23.51,14.09,12.43,8.63,4.96,3.06,3.11,
  └─ Trade receivables,8.05,3.05,7.16,9.13,20.75,0.58,3.18,0.74,0.44,0.41,0.41,0.35,
    └─ Receivables over 6m,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.41,0.32,,0.19
    └─ Receivables under 6m,8.02,3.18,7.26,9.23,20.75,0.58,3.18,0.74,0.00,0.00,0.09,,3.37
    └─ Prov for Doubtful,-0.14,-0.14,-0.10,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-0.14
  └─ Cash Equivalents,1.28,2.59,1.00,2.56,1.17,0.78,1.09,0.47,0.53,0.24,0.31,0.18,
  └─ Loans n Advances,1.48,7.50,10.40,5.63,4.90,6.37,8.39,11.19,7.03,6.91,5.81,3.50,
  └─ Other asset items,13.31,8.44,6.93,4.10,5.65,4.68,3.61,2.14,3.12,3.55,3.91,6.72,
Total Assets,202.41,84.79,69.88,70.03,59.17,42.66,36.39,31.59,24.79,20.13,14.00,14.37,
