Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,5.40,5.40,5.40,5.40,5.40,5.40
Reserves,1.63,2.33,3.40,4.56,9.57,15.11
Borrowings,0.04,0.17,2.80,6.05,1.96,5.56
  └─ Long term Borrowings,0.00,0.00,1.89,2.64,1.57,3.81
  └─ Short term Borrowings,0.04,0.17,0.91,3.41,0.38,1.75
  └─ Other Borrowings,0.00,0.00,0.00,0.00,0.01,
Other Liabilities,4.44,0.50,1.41,1.10,0.48,0.90
  └─ Trade Payables,3.98,0.08,0.53,0.22,0.09,0.50
  └─ Other liability items,0.46,0.42,0.88,0.88,0.39,0.40
Total Liabilities,11.51,8.40,13.01,17.11,17.41,26.97
Fixed Assets,-0.00,-0.00,3.68,5.02,4.10,8.48
  └─ Land,0.00,0.00,1.82,4.65,3.88,
  └─ Computers,0.02,0.02,0.02,0.02,0.02,
  └─ Furniture n fittings,0.02,0.02,0.02,0.02,0.02,
  └─ Other fixed assets,0.00,0.00,1.87,0.42,0.31,
  └─ Gross Block,0.04,0.04,3.73,5.11,4.23,
  └─ Accumulated Depreciation,0.03,0.03,0.05,0.09,0.13,
CWIP,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
Investments,2.17,0.30,0.41,0.43,0.40,4.88
Other Assets,9.34,8.10,8.92,11.66,12.91,13.61
  └─ Inventories,0.06,0.29,1.82,2.69,2.53,2.52
  └─ Trade receivables,8.23,5.43,4.34,4.31,0.00,0.20
  └─ Cash Equivalents,0.01,0.11,0.57,0.61,2.93,0.28
  └─ Loans n Advances,0.12,0.01,0.00,0.00,0.00,10.51
  └─ Other asset items,0.92,2.26,2.19,4.05,7.45,0.10
Total Assets,11.51,8.40,13.01,17.11,17.41,26.97
