Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,3,3,3,3,3,3,3,3
Reserves,305,336,340,351,353,340,351,363
Borrowings,1,2,2,2,15,16,19,14
  └─ Long term Borrowings,1.36,1.83,0.00,0.00,0.00,0.00,0.00,4.99
  └─ Short term Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.42
  └─ Other Borrowings,0.00,0.00,2.07,2.49,15.08,15.53,18.81,
Other Liabilities,14,14,8,10,8,7,9,8
  └─ Non controlling int,6.00,6.60,6.69,6.91,6.97,6.74,6.96,7.21
  └─ Trade Payables,1.33,3.93,0.01,0.00,0.24,0.08,0.03,0.04
  └─ Advance from Customers,0.16,0.16,0.00,0.00,0.07,0.00,0.00,
  └─ Other liability items,6.59,2.94,0.86,2.82,0.24,0.41,1.75,0.48
Total Liabilities,324,354,352,366,379,366,382,388
Fixed Assets,6,5,7,8,37,55,52,50
  └─ Land,0.53,0.53,0.53,3.02,10.43,10.43,10.43,
  └─ Building,4.53,4.77,4.57,4.57,4.57,28.97,28.97,
  └─ Plant Machinery,8.60,8.60,8.60,8.66,8.66,9.96,9.89,
  └─ Equipments,0.29,0.29,0.29,0.30,0.33,0.33,0.33,
  └─ Computers,0.10,0.10,0.10,0.23,0.23,0.25,0.25,
  └─ Furniture n fittings,0.20,0.20,0.20,0.20,0.20,1.26,1.26,
  └─ Vehicles,2.84,3.19,3.18,1.36,3.98,1.42,1.45,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,15.62,15.62,15.62,15.76
  └─ Other fixed assets,1.08,1.05,3.31,5.24,6.48,2.58,2.83,
  └─ Gross Block,18.17,18.73,20.78,23.58,50.50,70.82,71.03,
  └─ Accumulated Depreciation,12.63,13.68,14.14,15.56,13.18,15.91,18.60,
CWIP,0,0,0,0,26,0,0,0
Investments,0,0,0,0,0,0,0,0
Other Assets,318,349,346,358,316,311,329,338
  └─ Inventories,7,8,1,1,1,1,1,1
  └─ Trade receivables,8,20,20,21,17,0,0,0
    └─ Receivables over 6m,0.00,0.00,20.45,20.47,20.45,0.28,0.01,
    └─ Receivables under 6m,7.60,20.04,0.02,0.34,1.32,0.00,0.09,
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,-4.98,0.00,0.00,
  └─ Cash Equivalents,92,46,42,22,16,28,15,9
  └─ Loans n Advances,202,258,264,256,225,222,279,9
  └─ Other asset items,9,17,19,57,57,60,35,319
Total Assets,324,354,352,366,379,366,382,388
