Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,16,16,17,18,18,18,21,21
Reserves,703,778,845,861,870,957,2108,2463
Borrowings,249,304,637,752,933,928,352,288
  └─ Long term Borrowings,77,60,246,297,261,277,0,20
  └─ Short term Borrowings,149,222,390,454,438,433,129,75
  └─ Lease Liabilities,0,0,0,0,233,218,224,193
  └─ Preference Capital,0,0,0,0,1,0,0,0
  └─ Other Borrowings,23,23,0,0,0,-0,0,
Other Liabilities,247,312,318,527,358,359,665,854
  └─ Trade Payables,107,143,138,198,209,138,323,285
  └─ Advance from Customers,6,4,12,11,29,10,18,
  └─ Other liability items,134,165,168,318,120,211,324,569
Total Liabilities,1215,1410,1817,2157,2179,2262,3146,3626
Fixed Assets,373,641,701,751,1037,1180,1488,1815
  └─ Land,8.58,38.36,16.63,16.49,31.43,32.79,113.04,
  └─ Building,146.28,220.46,187.48,230.26,465.78,513.06,587.36,
  └─ Plant Machinery,271.90,477.44,598.41,631.92,795.22,982.15,1229.65,
  └─ Computers,13.54,14.20,22.96,21.92,45.79,51.57,55.39,
  └─ Furniture n fittings,8.06,13.68,15.02,13.44,14.01,16.61,17.89,
  └─ Vehicles,31.46,32.01,5.54,5.14,39.75,45.63,68.81,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.12
  └─ Other fixed assets,8.89,13.86,12.59,18.31,26.42,37.57,44.13,
  └─ Gross Block,488.71,810.01,858.63,937.48,1418.40,1679.38,2116.27,
  └─ Accumulated Depreciation,115.25,169.19,157.65,186.53,381.48,499.53,628.06,
CWIP,116,91,246,410,151,107,124,270
Investments,0,0,0,0,2,2,2,50
Other Assets,726,679,870,997,989,973,1531,1490
  └─ Inventories,44,44,76,127,140,87,119,151
  └─ Trade receivables,234,270,206,243,284,256,355,374
  └─ Cash Equivalents,250,98,76,130,86,159,464,111
  └─ Loans n Advances,0,0,20,1,24,26,35,58
  └─ Other asset items,197,266,491,496,455,445,558,797
Total Assets,1215,1410,1817,2157,2179,2262,3146,3626
