Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,33,33,33,33,32,32,32,32,32,32,32,32,
Reserves,196,266,370,419,401,498,605,824,729,928,1185,1414,
Borrowings,13,1,0,0,0,1,4,2,4,3,39,36,
  └─ Long term Borrowings,12.27,0.42,0.24,0.05,0.00,0.96,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,0.66,0.00,0.00,0.00,0.00,0.00,0.96,0.15,0.00,0.00,0.00,0.00,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,2.65,2.03,3.71,3.12,39.15,35.80,
  └─ Other Borrowings,0.33,0.34,0.18,0.06,0.05,0.21,-0.01,0.00,0.01,0.00,0.01,,
Other Liabilities,333,278,242,303,311,295,307,493,593,707,783,1015,
  └─ Non controlling int,7,0,0,0,0,0,0,1,1,2,3,0,
  └─ Trade Payables,132,90,94,146,117,62,74,109,114,175,342,558,
  └─ Advance from Customers,134,138,81,104,133,163,168,289,357,396,264,,
  └─ Other liability items,60,50,67,53,61,70,64,94,121,136,174,457,
Total Liabilities,575,578,646,755,744,826,948,1352,1357,1670,2039,2497,
Fixed Assets,155,132,232,226,254,246,248,247,269,283,323,363,
  └─ Land,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,44.83,53.24,54.49,,
  └─ Building,34.23,24.12,108.35,110.57,117.00,117.45,128.77,129.47,151.55,151.84,154.85,,
  └─ Plant Machinery,130.09,64.32,85.57,92.10,131.98,132.07,138.73,147.01,156.33,170.92,185.05,,
  └─ Equipments,2.54,1.08,1.62,2.31,2.50,2.71,3.70,4.13,5.24,7.71,10.30,,
  └─ Computers,7.22,2.77,4.19,5.12,5.36,5.38,5.49,6.15,6.63,7.36,11.33,,
  └─ Furniture n fittings,4.22,2.00,5.04,5.68,6.00,6.25,6.36,6.58,7.01,7.81,8.55,,
  └─ Vehicles,3.80,2.85,4.82,4.32,4.23,5.55,5.32,5.71,5.83,8.36,8.75,,
  └─ Intangible Assets,4.12,0.00,0.00,0.00,0.00,0.00,0.00,3.65,3.49,3.37,3.59,10.00,
  └─ Other fixed assets,21.61,7.28,9.59,11.59,13.19,19.10,21.30,25.09,28.34,30.24,69.71,,
  └─ Gross Block,250.34,146.93,261.69,274.20,322.77,331.02,352.18,370.30,409.25,440.85,506.62,,
  └─ Accumulated Depreciation,95.27,15.29,29.79,48.54,68.31,84.52,104.26,123.50,140.00,158.11,183.43,,
CWIP,6,33,10,39,5,7,1,3,5,1,19,17,
Investments,23,20,17,20,19,152,296,478,379,458,348,304,
Other Assets,391,393,386,472,466,420,403,624,703,928,1348,1813,
  └─ Inventories,135,157,148,183,220,177,166,178,217,243,214,244,
  └─ Trade receivables,148,133,151,208,175,125,77,101,129,178,363,639,
    └─ Receivables over 6m,37,0,0,0,0,0,0,0,35,46,61,,35
    └─ Receivables under 6m,116,136,155,211,179,130,83,110,105,144,333,,83
    └─ Prov for Doubtful,-4,-4,-4,-4,-4,-4,-6,-9,-11,-12,-31,,-5
  └─ Cash Equivalents,11,29,18,13,27,68,116,273,285,402,326,278,
  └─ Loans n Advances,31,13,12,14,12,32,29,18,22,21,36,102,
  └─ Other asset items,67,62,59,53,32,17,15,52,49,83,408,550,
Total Assets,575,578,646,755,744,826,948,1352,1357,1670,2039,2497,
