Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,24,24,24,24,24,24,24,24,24,24,24,25,
Reserves,257,330,902,1051,1191,1278,1415,1738,2050,2329,2645,3907,
Borrowings,1419,1319,1221,1373,1643,1762,1566,1238,1401,1968,2696,2198,
  └─ Long term Borrowings,811,672,778,911,1099,1109,1001,867,755,1281,1972,1558,
  └─ Short term Borrowings,318,381,266,358,325,279,528,337,598,598,558,501,
  └─ Lease Liabilities,0,0,0,0,0,0,37,35,48,89,165,139,
  └─ Other Borrowings,290,267,177,104,219,374,0,0,0,0,0,,
Other Liabilities,560,598,682,833,831,799,768,776,1104,1179,1425,1642,
  └─ Non controlling int,-6,-8,-8,-9,-11,-14,-16,-18,-21,-23,-27,2,
  └─ Trade Payables,286,289,373,587,638,578,639,618,852,855,1005,891,
  └─ Advance from Customers,16,13,19,18,19,27,30,34,32,39,60,,
  └─ Other liability items,264,303,298,238,184,208,115,142,241,307,386,749,
Total Liabilities,2260,2272,2830,3281,3689,3863,3773,3777,4580,5500,6790,7772,
Fixed Assets,1143,1134,1588,1907,1956,2035,2221,2323,2395,2616,4046,4532,
  └─ Land,42,45,621,637,636,649,652,651,699,712,713,,
  └─ Building,418,449,346,409,436,553,649,732,756,834,1104,,
  └─ Plant Machinery,1516,1562,534,903,1011,1101,1269,1417,1490,1713,2944,,
  └─ Equipments,22,24,7,14,21,25,27,29,31,36,44,,
  └─ Computers,20,21,5,9,11,15,17,19,22,26,35,,
  └─ Furniture n fittings,146,157,62,76,84,92,134,147,158,177,251,,
  └─ Vehicles,9,12,10,11,12,13,12,13,17,29,34,,
  └─ Intangible Assets,12,12,0,0,1,2,2,2,68,108,108,109,
  └─ Other fixed assets,99,100,75,12,13,12,13,11,12,11,12,,
  └─ Gross Block,2283,2382,1659,2071,2226,2460,2775,3021,3253,3646,5244,,
  └─ Accumulated Depreciation,1140,1247,71,164,269,425,554,697,858,1029,1198,,
CWIP,41,65,85,114,453,489,262,91,235,826,562,445,
Investments,16,19,27,42,48,55,69,85,112,85,50,78,
Other Assets,1060,1054,1129,1218,1232,1284,1222,1278,1839,1972,2132,2718,
  └─ Inventories,513,519,584,614,691,722,654,716,1028,994,1119,1227,
  └─ Trade receivables,267,266,241,323,270,261,268,246,337,354,442,509,
    └─ Receivables over 6m,31,33,0,0,0,0,0,24,28,37,49,,34
    └─ Receivables under 6m,239,236,245,329,277,271,283,224,313,321,399,,301
    └─ Prov for Doubtful,-4,-3,-4,-6,-8,-10,-15,-3,-4,-5,-6,,-3
  └─ Cash Equivalents,32,38,16,17,22,14,58,88,118,179,165,245,
  └─ Loans n Advances,66,64,81,68,60,73,82,118,173,118,140,383,
  └─ Other asset items,182,166,207,197,190,213,160,110,182,328,267,354,
Total Assets,2260,2272,2830,3281,3689,3863,3773,3777,4580,5500,6790,7772,
