Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,4,4,4,4,4,4,4,4,4
Reserves,0,8,117,182,57,33,9,-50,-85
Borrowings,0,24,109,152,334,474,419,473,487
  └─ Long term Borrowings,0,5,102,131,307,447,388,441,454
  └─ Short term Borrowings,0,19,7,19,26,27,30,32,33
  └─ Lease Liabilities,0,0,0,1,0,0,0,0,0
  └─ Preference Capital,0,0,0,21,25,30,35,41,0
  └─ Other Borrowings,0,0,0,-21,-25,-30,-35,-41,
Other Liabilities,0,38,78,51,157,90,76,88,111
  └─ Non controlling int,0,0,-9,-8,8,4,-6,-2,-1
  └─ Trade Payables,0,28,37,27,107,17,10,8,7
  └─ Advance from Customers,0,0,0,1,1,0,0,0,
  └─ Other liability items,0,11,50,31,40,69,72,82,105
Total Liabilities,5,74,308,389,551,602,509,516,517
Fixed Assets,0,13,169,171,173,172,458,453,443
  └─ Land,0.00,0.00,4.44,4.49,4.44,4.44,4.44,4.44,
  └─ Building,0.00,0.00,0.00,0.04,0.00,0.00,1.13,1.13,
  └─ Plant Machinery,0.00,0.00,144.82,168.37,190.54,205.81,508.76,524.36,
  └─ Equipments,0.00,0.02,0.18,0.28,0.27,0.18,0.19,0.19,
  └─ Computers,0.00,0.08,0.99,1.70,1.07,0.96,1.02,1.06,
  └─ Furniture n fittings,0.00,0.07,0.17,0.18,0.18,0.08,0.07,0.09,
  └─ Vehicles,0.00,0.29,0.84,0.85,0.97,0.73,0.86,0.99,
  └─ Intangible Assets,0.00,10.02,50.56,50.56,50.56,50.56,50.56,51.53,38.76
  └─ Other fixed assets,0.00,2.71,2.80,5.51,3.80,3.96,2.95,2.98,
  └─ Gross Block,0.00,13.19,204.80,231.98,251.83,266.72,569.98,586.77,
  └─ Accumulated Depreciation,0.00,0.04,35.74,61.31,78.75,94.72,112.47,133.66,
CWIP,0,0,19,33,231,288,0,0,2
Investments,0,0,0,0,0,0,0,0,11
Other Assets,5,61,120,185,147,142,51,63,61
  └─ Inventories,0.00,7.51,9.41,7.60,3.22,7.65,0.64,1.01,1.66
  └─ Trade receivables,0.00,13.54,50.88,65.52,62.80,63.65,6.88,5.81,3.90
    └─ Receivables over 6m,0.00,0.00,42.38,38.70,0.00,54.46,21.26,20.34,
    └─ Receivables under 6m,0.00,17.95,15.42,35.11,78.58,26.65,4.48,3.25,
    └─ Prov for Doubtful,0.00,-4.40,-6.92,-8.30,-15.78,-17.47,-18.87,-17.78,
  └─ Cash Equivalents,4.34,8.69,5.10,22.15,12.38,9.67,9.31,13.36,5.85
  └─ Loans n Advances,0.00,8.55,7.21,22.21,7.02,0.92,1.01,0.00,32.81
  └─ Other asset items,0.18,22.94,47.58,67.81,61.66,60.13,33.53,42.76,16.97
Total Assets,5,74,308,389,551,602,509,516,517
