Metric,Mar 2016
  └─ Long term Borrowings,1.70
  └─ Trade Payables,0.11
  └─ Other liability items,0.41
  └─ Intangible Assets,0.49
  └─ Inventories,0.16
  └─ Trade receivables,1.16
  └─ Cash Equivalents,0.04
  └─ Loans n Advances,0.07
  └─ Other asset items,0.18
