Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,140,140,140,140,140,167,206
Reserves,1224,1164,1294,1076,880,2314,3911
Borrowings,6027,7374,10366,9680,10688,10172,9168
  └─ Long term Borrowings,2748,2374,2540,3085,3980,3508,2797
  └─ Short term Borrowings,2732,5000,7826,6594,6708,6664,6371
  └─ Preference Capital,1,1,1,1,75,81,0
  └─ Other Borrowings,546,-1,-1,-1,-75,-81,
Other Liabilities,966,1172,1616,1639,2163,3722,4398
  └─ Non controlling int,2,5,11,-15,-28,-25,-39
  └─ Trade Payables,267,251,285,225,422,680,687
  └─ Advance from Customers,57,-0,-0,690,1035,1830,
  └─ Other liability items,640,916,1320,739,734,1237,3750
Total Liabilities,8356,9850,13415,12534,13871,16375,17682
Fixed Assets,647,725,699,682,639,767,702
  └─ Land,82.92,82.93,73.00,73.00,44.43,44.53,
  └─ Building,10.56,13.29,14.17,17.78,17.72,169.40,
  └─ Plant Machinery,28.00,1.77,20.08,15.22,24.74,29.50,
  └─ Equipments,38.98,38.12,42.85,5.92,7.44,11.07,
  └─ Computers,12.26,12.55,13.12,10.51,11.70,15.07,
  └─ Furniture n fittings,6.41,8.19,8.03,8.73,9.14,11.60,
  └─ Vehicles,4.93,4.46,3.23,51.47,60.55,66.46,
  └─ Intangible Assets,1.24,1.24,1.01,4.91,4.93,4.93,1.39
  └─ Other fixed assets,537.65,634.13,603.21,810.46,810.69,811.20,
  └─ Gross Block,722.95,796.68,778.70,998.00,991.34,1163.76,
  └─ Accumulated Depreciation,76.35,72.17,79.46,316.19,351.92,396.47,
CWIP,214,110,121,131,146,105,109
Investments,734,735,77,86,93,116,187
Other Assets,6761,8280,12519,11636,12993,15387,16685
  └─ Inventories,3985,5441,10353,9708,10654,12789,13660
  └─ Trade receivables,546,568,675,478,623,779,643
    └─ Receivables over 6m,0,0,0,127,221,161,
    └─ Receivables under 6m,550,572,681,357,405,622,
    └─ Prov for Doubtful,-5,-5,-6,-5,-3,-4,
  └─ Cash Equivalents,70,203,352,399,620,717,825
  └─ Loans n Advances,11,0,0,472,463,464,352
  └─ Other asset items,2150,2068,1138,578,632,637,1204
Total Assets,8356,9850,13415,12534,13871,16375,17682
