Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,3,3,3,15,15,15,15,15,15,15,15,15,
Reserves,26,27,32,48,55,62,70,80,93,102,111,127,
Borrowings,9,9,15,4,8,10,4,6,3,10,27,27,
  └─ Long term Borrowings,,,0.34,0.26,0.17,0.08,-0.00,-0.00,-0.00,-0.00,3.33,2.35,
  └─ Short term Borrowings,,,12.76,3.67,7.12,8.74,3.53,6.43,3.40,9.75,23.45,24.35,
  └─ Lease Liabilities,,,-0.00,-0.00,-0.00,0.68,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,
  └─ Other Borrowings,9.08,9.43,1.41,0.01,0.85,0.10,0.01,-0.00,-0.00,-0.00,-0.00,,
Other Liabilities,14,12,17,16,28,32,31,48,47,44,61,68,
  └─ Non controlling int,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,10,8,13,9,4,9,5,10,10,8,13,8,
  └─ Other liability items,4,4,4,7,24,22,26,38,37,37,48,60,
Total Liabilities,53,52,67,83,106,118,120,149,158,171,213,237,
Fixed Assets,9,7,7,7,12,11,10,10,10,10,18,17,
  └─ Building,7.65,7.65,0.00,0.00,0.00,11.33,11.33,11.33,11.33,11.33,18.84,,
  └─ Plant Machinery,0.60,0.60,0.60,0.90,1.14,1.01,1.03,1.15,1.26,1.26,1.26,,
  └─ Equipments,1.07,1.09,8.75,8.09,12.54,0.55,0.66,0.78,0.94,1.10,1.49,,
  └─ Computers,2.50,2.55,3.57,3.66,3.80,1.04,1.24,0.73,0.97,1.26,1.21,,
  └─ Furniture n fittings,1.47,1.47,1.48,1.50,1.79,1.69,1.69,1.30,1.39,1.41,1.92,,
  └─ Vehicles,1.28,1.54,1.96,1.95,2.00,1.50,1.46,1.40,1.27,1.43,1.95,,
  └─ Intangible Assets,0.00,0.00,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.25,0.25,0.61,
  └─ Other fixed assets,0.95,0.96,0.05,0.11,1.14,1.15,0.14,0.23,0.49,0.63,0.65,,
  └─ Gross Block,15.52,15.86,16.61,16.41,22.61,18.47,17.75,17.12,17.85,18.67,27.57,,
  └─ Accumulated Depreciation,6.58,8.41,9.30,9.74,10.22,7.08,7.54,6.98,7.75,9.02,9.87,,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,
Investments,0,0,0,0,0,0,0,0,0,0,6,5,
Other Assets,44,44,60,76,94,106,109,138,148,161,190,215,
  └─ Trade receivables,32,28,36,41,49,58,53,81,95,83,115,102,
    └─ Receivables over 6m,27,24,3,3,0,0,0,0,6,10,14,,27
    └─ Receivables under 6m,4,3,33,38,50,59,55,83,92,76,104,,2
    └─ Prov for Doubtful,0,0,0,0,-1,-1,-2,-2,-2,-3,-2,,0
  └─ Cash Equivalents,4,2,7,9,5,6,21,7,7,23,9,12,
  └─ Loans n Advances,1,0,0,1,0,1,2,2,2,4,6,30,
  └─ Other asset items,8,14,17,26,40,40,34,48,44,50,59,71,
Total Assets,53,52,67,83,106,118,120,149,158,171,213,237,
