Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,111.95,111.95,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,
Reserves,150.77,157.35,137.20,141.85,159.66,159.44,191.15,226.28,199.40,221.26,218.85,160.72,
Borrowings,14.00,10.14,5.92,4.12,0.73,0.16,0.00,0.00,4.00,0.00,0.00,0.00,
  └─ Long term Borrowings,13.25,9.39,3.92,3.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,
  └─ Preference Capital,0.75,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other Borrowings,0.00,0.00,2.00,0.47,0.73,0.16,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,17.17,21.26,16.13,13.01,11.76,9.52,9.07,17.90,21.25,63.63,59.82,33.37,
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,-7.19,-9.14,-4.24,-3.56,14.60,13.39,8.48,
  └─ Trade Payables,0.00,0.10,0.51,0.43,0.21,0.50,0.21,0.48,0.01,0.49,0.31,0.04,
  └─ Other liability items,17.17,21.16,15.62,12.58,11.55,16.21,18.00,21.66,24.80,48.54,46.12,24.85,
Total Liabilities,293.89,300.70,271.17,270.90,284.07,281.04,312.14,356.10,336.57,396.81,390.59,306.01,
Fixed Assets,42.76,43.73,85.71,84.66,84.29,76.44,76.89,76.81,76.61,90.42,94.47,93.71,
  └─ Land,36.23,36.23,60.00,60.00,60.00,57.81,57.90,58.07,58.06,73.24,78.03,,
  └─ Building,5.87,5.86,24.79,24.68,22.05,20.51,20.51,20.51,20.03,20.03,20.03,,
  └─ Plant Machinery,0.00,1.20,0.00,0.00,0.00,2.85,2.85,2.85,0.00,0.00,0.00,,
  └─ Equipments,0.03,0.05,0.11,0.13,0.13,0.19,0.20,0.20,0.28,0.28,0.34,,
  └─ Computers,0.05,0.07,0.09,0.11,0.11,0.30,0.34,0.35,0.38,0.43,0.45,,
  └─ Furniture n fittings,1.33,1.40,2.61,2.64,2.66,3.05,3.02,3.02,3.23,3.24,3.59,,
  └─ Vehicles,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.12,0.12,,
  └─ Intangible Assets,0.04,0.13,0.00,0.58,3.32,0.88,2.21,2.94,3.88,3.03,3.07,3.07,
  └─ Other fixed assets,0.00,0.00,0.46,0.00,0.00,0.00,-0.01,-0.01,0.00,0.50,-0.01,,
  └─ Gross Block,43.55,44.94,88.06,88.14,88.27,85.61,87.02,87.93,85.86,100.87,105.62,,
  └─ Accumulated Depreciation,0.79,1.21,2.35,3.48,3.98,9.17,10.13,11.12,9.25,10.45,11.14,,
CWIP,0.00,0.00,0.00,44.02,44.02,44.02,44.02,0.00,0.00,0.00,0.00,0.00,
Investments,42.63,46.26,64.16,65.89,81.37,69.96,89.93,147.55,177.20,175.41,222.81,149.51,
Other Assets,208.50,210.71,121.30,76.33,74.39,90.62,101.30,131.74,82.76,130.98,73.31,62.79,
  └─ Inventories,0.00,0.19,0.04,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.08,
  └─ Trade receivables,0.00,3.03,5.24,5.72,6.92,8.66,7.60,8.17,9.57,13.16,16.50,17.41,
    └─ Receivables over 6m,0.00,0.02,0.00,0.00,0.00,0.76,0.00,0.62,0.58,0.58,0.94,,0.00
    └─ Receivables under 6m,0.00,3.01,5.24,5.72,6.92,7.90,7.60,7.55,8.99,12.58,15.56,,0.00
  └─ Cash Equivalents,5.90,1.44,2.98,2.96,5.12,12.82,22.92,6.75,6.17,58.07,7.22,7.47,
  └─ Loans n Advances,0.00,0.00,12.01,7.23,6.37,14.63,44.62,90.15,9.83,37.18,34.46,18.45,
  └─ Other asset items,202.60,206.05,101.03,60.41,55.97,54.51,26.16,26.66,57.19,22.57,15.13,19.38,
Total Assets,293.89,300.70,271.17,270.90,284.07,281.04,312.14,356.10,336.57,396.81,390.59,306.01,
