Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,26,35,35,35,35,35,35,37,37,39,39,39
Reserves,-13,77,86,54,3,-27,-80,-111,-131,-156,-183,-217
Borrowings,131,58,121,0,0,0,4,2,0,6,7,3
  └─ Long term Borrowings,42.92,17.91,104.40,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,49.25,0.00,0.11,0.00,0.01,0.01,4.19,2.12,0.01,6.07,7.22,2.93
  └─ Preference Capital,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other Borrowings,38.79,40.16,16.38,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,
Other Liabilities,35,36,32,152,165,169,186,184,184,188,193,193
  └─ Trade Payables,26,26,21,27,39,43,57,56,53,57,59,61
  └─ Other liability items,9,9,11,125,126,126,129,128,131,131,133,132
Total Liabilities,179,206,274,240,203,177,145,112,89,78,56,18
Fixed Assets,88,86,133,185,157,128,102,78,59,42,27,12
  └─ Land,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Building,0.00,0.32,0.32,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Plant Machinery,1.76,1.84,1.85,1.85,1.89,1.89,1.84,1.84,1.84,1.84,1.84,
  └─ Computers,0.21,0.35,0.46,0.52,0.56,0.58,0.45,0.62,0.74,0.76,0.57,
  └─ Vehicles,0.14,0.17,0.17,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,
  └─ Intangible Assets,111.49,159.06,226.50,305.98,305.98,305.98,305.98,280.76,280.76,280.76,280.76,12.50
  └─ Other fixed assets,27.75,4.00,4.00,4.21,2.45,2.45,0.39,25.60,25.60,25.61,0.00,
  └─ Gross Block,141.67,165.74,233.30,312.98,310.98,311.00,308.76,308.92,309.04,309.07,283.27,
  └─ Accumulated Depreciation,53.32,79.48,100.63,128.31,154.40,182.57,206.51,231.27,250.07,267.01,256.01,
CWIP,0,0,29,0,0,0,0,0,0,0,0,0
Investments,0,30,30,15,0,0,0,0,0,0,0,0
Other Assets,91,90,82,40,47,48,43,35,30,35,29,6
  └─ Inventories,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.89,0.00,0.00,0.00,0.00
  └─ Trade receivables,25.04,27.71,33.36,25.99,30.58,27.90,23.52,18.95,14.47,12.91,9.81,0.02
    └─ Receivables over 6m,0.00,0.37,2.50,1.02,3.38,2.35,2.06,1.67,1.97,2.01,2.95,
    └─ Receivables under 6m,25.04,27.34,30.87,24.98,27.20,25.55,21.45,17.29,12.87,11.27,7.20,
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.37,-0.37,-0.35,
  └─ Cash Equivalents,0.99,1.88,2.33,1.28,1.37,1.84,1.28,0.60,0.84,0.99,1.09,0.08
  └─ Loans n Advances,7.28,9.47,11.40,5.75,6.60,6.39,6.06,3.26,3.91,6.72,2.84,0.02
  └─ Other asset items,57.65,50.90,35.36,7.15,8.32,12.00,11.13,10.82,11.01,14.83,15.10,5.45
Total Assets,179,206,274,240,203,177,145,112,89,78,56,18
