Metric,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016
Equity Capital,4.98,5.53,5.53,5.53,5.53,5.53
Reserves,23.61,30.38,31.46,32.44,34.68,29.77
Borrowings,17.58,25.20,29.63,30.45,21.68,33.39
  └─ Long term Borrowings,7.78,10.96,16.43,11.01,3.27,18.61
  └─ Short term Borrowings,8.13,12.64,10.93,13.54,11.62,12.54
  └─ Other Borrowings,1.67,1.60,2.27,5.90,6.79,2.24
Other Liabilities,9.76,9.11,15.59,23.59,30.75,24.61
  └─ Non controlling int,1.07,0.31,0.01,0.01,0.01,0.00
  └─ Trade Payables,1.20,2.69,6.12,9.84,14.44,7.88
  └─ Other liability items,7.49,6.11,9.46,13.74,16.30,16.73
Total Liabilities,55.93,70.22,82.21,92.01,92.64,93.30
Fixed Assets,26.88,28.12,27.43,27.93,26.88,25.87
  └─ Land,1.97,1.97,1.97,2.36,2.37,2.37
  └─ Building,19.77,19.82,20.03,20.03,19.92,19.92
  └─ Plant Machinery,2.84,2.89,3.03,0.00,0.00,0.00
  └─ Equipments,0.00,0.00,0.00,3.80,3.81,3.65
  └─ Computers,2.09,2.09,2.11,2.18,2.06,2.07
  └─ Furniture n fittings,2.06,2.08,2.12,2.26,2.28,2.28
  └─ Vehicles,0.74,1.20,1.18,1.14,1.03,1.03
  └─ Intangible Assets,0.00,1.74,1.74,1.74,1.74,1.74
  └─ Other fixed assets,0.43,0.47,0.51,0.59,0.64,0.64
  └─ Gross Block,29.90,32.26,32.69,34.10,33.85,33.70
  └─ Accumulated Depreciation,3.02,4.13,5.26,6.17,6.97,7.83
CWIP,0.00,0.02,0.18,0.07,0.07,0.07
Investments,0.00,5.36,11.27,8.97,6.77,5.33
Other Assets,29.05,36.72,43.33,55.04,58.92,62.03
  └─ Inventories,0.00,0.00,0.00,4.50,5.59,4.42
  └─ Trade receivables,13.41,19.82,24.13,30.65,36.05,29.13
    └─ Receivables over 6m,10.41,6.30,9.98,17.07,14.70,22.69
    └─ Receivables under 6m,3.00,13.52,14.15,13.57,21.35,8.80
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,-2.36
  └─ Cash Equivalents,1.70,5.79,2.99,4.15,3.90,1.24
  └─ Loans n Advances,3.51,2.08,4.36,1.27,0.88,0.53
  └─ Other asset items,10.43,9.03,11.85,14.47,12.50,26.71
Total Assets,55.93,70.22,82.21,92.01,92.64,93.30
