Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,53,56,66,66,66,66,66,66,66,66,66,66,
Reserves,-222,-256,5,-81,-158,-114,-33,10,25,16,48,65,
Borrowings,283,332,296,309,266,188,179,142,133,126,116,100,
  └─ Long term Borrowings,91,145,66,50,72,45,23,0,0,0,0,0,
  └─ Short term Borrowings,157,144,148,173,116,127,155,142,133,126,116,100,
  └─ Preference Capital,16,8,0,0,0,0,0,0,0,0,0,0,
  └─ Other Borrowings,19,35,82,87,78,16,0,0,0,0,-0,,
Other Liabilities,318,310,366,320,303,347,415,397,388,433,372,401,
  └─ Non controlling int,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,191,184,204,150,121,125,139,154,164,187,178,184,
  └─ Advance from Customers,21,12,8,27,31,25,31,41,26,26,24,,
  └─ Other liability items,107,114,154,144,151,197,245,202,199,220,169,217,
Total Liabilities,432,441,733,614,478,487,628,616,614,641,602,633,
Fixed Assets,98,92,416,405,327,322,481,442,439,438,435,437,
  └─ Land,9.99,9.99,341.61,341.61,272.65,272.65,437.87,404.76,403.67,403.67,403.67,,
  └─ Building,53.60,55.11,54.27,54.30,52.71,52.71,52.71,52.51,53.24,53.54,54.13,,
  └─ Plant Machinery,153.34,151.15,151.19,150.86,150.49,151.08,151.54,151.72,153.05,153.56,154.91,,
  └─ Equipments,16.58,18.14,2.03,2.15,19.20,19.34,20.85,21.22,22.53,23.48,23.81,,
  └─ Furniture n fittings,12.00,11.33,8.60,8.43,8.28,8.22,8.27,8.29,8.09,7.31,7.28,,
  └─ Vehicles,3.77,5.15,4.48,4.36,4.12,4.12,4.12,4.12,4.12,3.93,3.93,,
  └─ Intangible Assets,15.10,15.10,15.10,15.10,10.87,15.12,10.89,10.89,15.12,15.12,15.12,0.05,
  └─ Other fixed assets,5.59,5.74,24.35,24.58,7.62,7.49,7.73,6.34,6.30,6.73,5.13,,
  └─ Gross Block,269.97,271.71,601.63,601.39,525.94,530.73,693.98,659.85,666.12,667.34,667.98,,
  └─ Accumulated Depreciation,171.79,179.36,185.66,196.01,198.52,208.99,213.01,217.99,226.64,229.32,232.48,,
CWIP,2,0,0,0,0,0,0,1,1,1,0,0,
Investments,1,1,1,1,1,1,2,2,2,2,2,2,
Other Assets,331,348,316,207,149,164,145,171,172,201,165,194,
  └─ Inventories,94,98,77,55,47,50,41,48,53,49,47,54,
  └─ Trade receivables,166,168,143,68,43,55,48,38,54,86,59,84,
    └─ Receivables over 6m,65,80,184,112,26,26,26,29,64,59,56,,65
    └─ Receivables under 6m,107,94,-0,-0,62,70,64,54,34,66,60,,149
    └─ Prov for Doubtful,-6,-6,-41,-43,-46,-42,-42,-44,-43,-39,-57,,-14
  └─ Cash Equivalents,20,26,22,23,16,19,18,48,25,29,29,32,
  └─ Loans n Advances,-0,-4,14,18,8,8,8,10,12,12,8,3,
  └─ Other asset items,52,59,60,43,35,32,29,27,27,23,22,22,
Total Assets,432,441,733,614,478,487,628,616,614,641,602,633,
