Metric,Mar 2016,Mar 2017,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Equity Capital,57.87,57.87,57.87,57.87,57.87,57.87,57.87
Reserves,98.78,96.27,1.62,4.14,102.96,75.18,80.08
Borrowings,185.86,183.90,181.14,181.02,71.32,0.00,0.00
  └─ Long term Borrowings,127.02,120.49,181.01,181.01,0.00,0.00,0.00
  └─ Short term Borrowings,52.31,54.13,0.00,0.00,0.00,0.00,0.00
  └─ Other Borrowings,6.53,9.28,0.13,0.01,71.32,0.00,0.00
Other Liabilities,21.43,25.58,30.04,29.20,26.42,89.99,70.11
  └─ Trade Payables,7,10,15,16,13,16,9
  └─ Advance from Customers,0,0,0,0,0,1,1
  └─ Other liability items,14,15,15,14,13,72,59
Total Liabilities,363.94,363.62,270.67,272.23,258.57,223.04,208.06
Fixed Assets,169.85,162.17,135.54,128.32,126.16,70.01,66.98
  └─ Land,16,16,16,16,16,16,16
  └─ Building,71,71,76,80,82,50,51
  └─ Plant Machinery,154,157,160,159,161,109,111
  └─ Furniture n fittings,1,1,1,1,2,1,1
  └─ Vehicles,6,6,6,6,6,6,6
  └─ Gross Block,247,251,259,262,267,183,186
  └─ Accumulated Depreciation,77,89,123,134,141,113,119
CWIP,52.53,52.53,54.91,54.91,54.91,54.91,54.91
Investments,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Assets,141.56,148.92,80.22,89.00,77.50,98.12,86.17
  └─ Inventories,60.08,65.44,15.38,14.91,18.24,9.16,7.91
  └─ Trade receivables,33.71,36.40,26.44,26.39,30.53,30.66,35.58
  └─ Cash Equivalents,1.41,2.18,1.61,1.08,0.76,0.57,0.49
  └─ Loans n Advances,6.26,5.84,0.01,0.04,0.07,0.13,0.44
  └─ Other asset items,40.10,39.06,36.78,46.58,27.90,57.60,41.75
Total Assets,363.94,363.62,270.67,272.23,258.57,223.04,208.06
