Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,79,79,80,80,81,81,79,80,80,80,98,98,
Reserves,1008,676,800,1095,1639,1839,1908,1875,2011,1943,1892,2170,
Borrowings,5725,1085,1092,1178,2067,2577,2944,3475,3834,3376,1926,1942,
  └─ Long term Borrowings,4436,468,427,631,935,970,1256,1536,1002,991,837,1155,
  └─ Short term Borrowings,622,354,591,463,983,1231,1583,1775,2665,2234,981,672,
  └─ Lease Liabilities,0,0,0,0,0,129,105,164,167,151,108,115,
  └─ Preference Capital,409,0,0,0,0,0,0,0,0,0,0,0,
  └─ Other Borrowings,259,263,74,84,150,247,0,0,0,0,0,,
Other Liabilities,1568,775,938,1359,3226,2698,3124,3281,2886,2879,1531,2136,
  └─ Non controlling int,23,31,45,82,95,103,98,92,4,0,0,0,
  └─ Trade Payables,900,372,449,656,1913,1430,1944,2420,2152,2178,1028,1065,
  └─ Advance from Customers,108,7,0,41,181,0,0,0,0,207,181,,
  └─ Other liability items,537,364,445,580,1037,1164,1082,769,730,494,322,1071,
Total Liabilities,8380,2614,2911,3712,7012,7195,8055,8711,8811,8278,5447,6346,
Fixed Assets,4055,1137,1313,1234,2468,3060,3174,3351,3246,3209,2928,2971,
  └─ Land,83,93,98,103,163,127,128,133,165,167,171,,
  └─ Building,937,194,248,263,523,626,655,708,863,880,879,,
  └─ Plant Machinery,1569,1411,1632,1688,2666,3150,3295,3478,3723,3897,3916,,
  └─ Equipments,2278,10,14,69,76,92,102,115,122,141,121,,
  └─ Computers,22,37,50,0,0,0,0,0,0,0,0,,
  └─ Furniture n fittings,67,48,62,63,76,92,97,118,132,136,129,,
  └─ Vehicles,7,7,9,11,12,14,12,16,16,14,10,,
  └─ Intangible Assets,15,164,163,163,221,265,450,464,422,424,363,275,
  └─ Other fixed assets,18,25,38,41,72,294,305,525,260,269,223,,
  └─ Gross Block,4996,1989,2314,2402,3809,4659,5043,5557,5703,5928,5812,,
  └─ Accumulated Depreciation,941,852,1001,1168,1341,1600,1869,2206,2457,2719,2884,,
CWIP,2193,172,66,357,419,133,227,143,129,62,23,19,
Investments,59,16,49,175,135,333,303,92,136,123,90,467,
Other Assets,2074,1289,1483,1946,3990,3669,4350,5125,5300,4884,2406,2889,
  └─ Inventories,415,205,333,338,590,452,626,920,832,822,736,906,
  └─ Trade receivables,834,708,687,867,1355,1563,1451,1706,1822,1598,826,1066,
    └─ Receivables over 6m,64,0,0,0,0,0,445,0,301,373,156,,128
    └─ Receivables under 6m,771,708,697,891,1393,1617,1065,1855,1551,1277,748,,445
    └─ Prov for Doubtful,0,0,-11,-24,-38,-54,-59,-149,-30,-52,-78,,0
  └─ Cash Equivalents,376,78,137,138,234,245,248,530,507,403,468,323,
  └─ Loans n Advances,0,0,5,11,43,46,60,116,140,130,50,54,
  └─ Other asset items,448,297,320,591,1768,1363,1964,1853,1999,1931,326,540,
Total Assets,8380,2614,2911,3712,7012,7195,8055,8711,8811,8278,5447,6346,
