Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,30,30,30,30,30,30,30,30,30,30,30,30,
Reserves,420,442,551,632,866,842,961,1128,799,838,861,861,
Borrowings,7,46,35,0,3,21,17,32,34,34,21,15,
  └─ Long term Borrowings,0.00,11.09,5.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,6.73,17.95,7.82,0.00,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,20.77,17.33,31.80,34.24,33.95,20.65,14.67,
  └─ Other Borrowings,0.00,16.55,21.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,120,130,152,173,172,199,201,222,210,225,221,224,
  └─ Trade Payables,62,70,91,87,80,89,82,103,100,99,100,90,
  └─ Advance from Customers,11,6,3,3,5,9,5,7,2,18,9,,
  └─ Other liability items,47,54,58,83,87,101,113,112,108,109,112,133,
Total Liabilities,577,647,768,834,1071,1092,1208,1411,1073,1127,1133,1129,
Fixed Assets,235,214,206,258,247,245,226,227,214,193,152,345,
  └─ Land,12.04,10.39,10.39,10.39,10.39,10.39,10.39,10.39,10.39,10.39,10.39,,
  └─ Building,99.93,85.45,86.64,86.95,87.65,87.78,88.10,88.52,90.68,126.19,116.00,,
  └─ Plant Machinery,215.36,77.32,82.86,82.92,95.05,98.27,104.78,113.38,107.42,109.12,108.44,,
  └─ Equipments,12.99,7.46,7.87,8.06,8.84,9.26,9.59,10.07,10.94,12.68,12.97,,
  └─ Computers,19.28,10.04,13.49,14.91,19.08,25.52,33.48,40.03,49.05,51.95,54.55,,
  └─ Furniture n fittings,13.76,10.75,10.98,11.21,10.48,10.75,10.95,11.29,11.88,12.22,11.90,,
  └─ Vehicles,6.55,4.53,6.18,8.27,7.61,9.26,9.53,12.87,15.92,17.55,19.05,,
  └─ Intangible Assets,38.75,0.00,34.88,106.32,106.32,106.32,106.32,106.32,106.32,106.32,34.95,2.99,
  └─ Other fixed assets,19.07,38.57,13.50,13.90,17.05,39.67,43.97,65.32,76.58,22.05,23.23,,
  └─ Gross Block,437.73,244.51,266.79,342.93,362.47,397.22,417.11,458.19,479.18,468.47,391.48,,
  └─ Accumulated Depreciation,202.50,30.19,60.85,84.73,115.08,152.69,191.16,230.73,264.93,275.38,239.70,,
CWIP,3,5,4,2,4,0,1,1,1,3,0,3,
Investments,46,7,0,0,0,0,0,0,0,0,0,0,
Other Assets,293,421,558,574,820,847,981,1183,857,930,981,782,
  └─ Inventories,0,1,2,2,2,1,0,0,0,0,0,0,
  └─ Trade receivables,137,151,179,185,185,220,199,192,212,276,217,263,
    └─ Receivables over 6m,34,0,0,0,0,0,55,3,49,78,89,,27
    └─ Receivables under 6m,127,170,204,217,224,264,193,231,198,245,187,,104
    └─ Prov for Doubtful,-24,-19,-25,-33,-39,-44,-49,-42,-35,-47,-59,,-20
  └─ Cash Equivalents,95,170,263,199,291,140,260,181,64,250,283,37,
  └─ Loans n Advances,28,6,49,41,119,94,104,77,99,92,90,123,
  └─ Other asset items,34,93,65,147,222,391,417,733,482,312,391,359,
Total Assets,577,647,768,834,1071,1092,1208,1411,1073,1127,1133,1129,
