Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,21,21,21,21,21,21,21,42,53,47,47,47,
Reserves,1054,1168,1317,1499,1623,1699,2064,8034,8494,7441,7662,8270,
Borrowings,641,838,662,586,592,605,1180,1409,998,2107,1943,1968,
  └─ Long term Borrowings,563,539,360,200,370,302,191,135,94,134,330,228,
  └─ Short term Borrowings,26,224,244,243,160,197,202,685,226,1172,857,1066,
  └─ Lease Liabilities,0,0,0,0,0,0,786,590,677,801,756,674,
  └─ Other Borrowings,52,76,59,143,62,106,1,0,0,0,0,,
Other Liabilities,358,410,441,515,719,1720,1077,2121,1743,1461,1499,1369,
  └─ Non controlling int,0,-1,-0,-1,8,12,0,154,156,155,147,200,
  └─ Trade Payables,168,172,154,186,241,282,384,630,417,296,509,351,
  └─ Advance from Customers,6,5,18,8,10,5,12,44,39,56,61,,
  └─ Other liability items,184,234,269,322,460,1421,681,1292,1132,954,781,818,
Total Liabilities,2073,2436,2440,2620,2955,4045,4342,11605,11288,11056,11150,11654,
Fixed Assets,772,936,949,919,1033,1733,1578,2176,2812,2756,2922,2898,
  └─ Land,21,21,21,21,23,24,14,15,15,12,13,,
  └─ Building,366,322,365,385,422,1220,1134,783,754,714,736,,
  └─ Plant Machinery,0,0,0,0,0,0,0,500,570,493,890,,
  └─ Equipments,73,42,60,68,94,95,93,84,90,80,72,,
  └─ Computers,481,303,332,359,497,566,553,245,257,312,374,,
  └─ Furniture n fittings,90,65,72,68,92,96,84,61,40,27,28,,
  └─ Vehicles,3,3,3,4,4,4,4,5,5,6,8,,
  └─ Intangible Assets,298,308,299,289,336,339,340,486,1000,1010,1050,1522,
  └─ Other fixed assets,1,0,0,0,39,43,42,1038,1274,1577,1591,,
  └─ Gross Block,1333,1065,1152,1194,1506,2387,2264,3217,4004,4232,4760,,
  └─ Accumulated Depreciation,562,128,203,275,473,654,686,1041,1192,1476,1837,,
CWIP,4,14,32,1,5,5,3,9,13,13,9,16,
Investments,9,10,5,11,15,10,5,2482,2753,3300,3643,4144,
Other Assets,1289,1476,1454,1689,1902,2297,2756,6938,5710,4986,4576,4596,
  └─ Inventories,0,0,0,0,0,0,0,12,17,17,26,31,
  └─ Trade receivables,409,459,463,824,1166,989,1231,708,733,745,764,872,
    └─ Receivables over 6m,6,0,0,0,0,0,0,0,79,90,116,,6
    └─ Receivables under 6m,404,459,465,825,1196,1009,1233,737,704,720,736,,466
    └─ Prov for Doubtful,-1,-1,-2,-1,-29,-19,-2,-29,-50,-66,-87,,-3
  └─ Cash Equivalents,354,375,374,475,327,535,536,3570,1210,881,856,690,
  └─ Loans n Advances,39,52,49,59,80,494,602,1675,2891,2320,2038,90,
  └─ Other asset items,486,590,567,332,329,278,387,973,858,1023,891,2913,
Total Assets,2073,2436,2440,2620,2955,4045,4342,11605,11288,11056,11150,11654,
