Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023
Equity Capital,214.26,214.26,214.26,214.26,214.26,214.26,214.26,214.26
Reserves,-181.68,-192.17,-192.73,-199.28,-199.20,-200.26,-200.42,-201.43
Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30
  └─ Other Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30
Other Liabilities,0.21,2.77,2.77,2.81,2.79,2.81,2.77,2.90
  └─ Other liability items,0.21,2.77,2.77,2.81,2.79,2.81,2.77,2.90
Total Liabilities,32.79,24.86,24.30,17.79,17.85,16.81,16.61,16.03
Fixed Assets,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.27
  └─ Vehicles,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27
  └─ Other fixed assets,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Gross Block,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.27
  └─ Accumulated Depreciation,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CWIP,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,7.04,7.00,7.16,2.10,2.17,2.17,2.17,0.77
Other Assets,25.60,17.86,17.14,15.69,15.68,14.64,14.44,14.99
  └─ Inventories,0.42,0.19,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Trade receivables,4.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Cash Equivalents,0.24,0.02,0.02,0.00,0.01,0.00,0.10,0.01
  └─ Loans n Advances,20.46,17.64,17.09,0.00,0.00,0.00,0.00,0.00
  └─ Other asset items,0.01,0.01,0.03,15.69,15.67,14.64,14.34,14.98
Total Assets,32.79,24.86,24.30,17.79,17.85,16.81,16.61,16.03
