Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,11,11,11,11,11,13,13,16,21,21,24,25
Reserves,26,27,27,28,29,43,48,78,109,108,149,162
Borrowings,117,119,122,145,97,110,89,43,6,10,10,15
  └─ Long term Borrowings,19.21,41.89,41.89,69.69,97.30,110.28,3.02,1.23,0.74,10.29,7.53,10.54
  └─ Short term Borrowings,94.12,76.02,76.02,75.49,-0.00,-0.00,86.45,42.13,5.21,0.18,2.01,4.48
  └─ Other Borrowings,4.03,0.90,3.59,-0.00,-0.00,-0.00,-0.00,-0.00,0.01,-0.01,-0.01,
Other Liabilities,35,30,32,76,57,103,82,83,76,58,53,59
  └─ Trade Payables,28.75,22.61,27.87,67.37,43.47,74.87,60.01,65.75,62.49,50.44,31.29,37.49
  └─ Other liability items,6.61,7.24,4.32,8.17,13.31,28.48,21.78,17.13,13.87,7.51,21.77,21.77
Total Liabilities,190,187,192,260,194,270,233,220,213,198,236,261
Fixed Assets,18,15,14,13,12,17,18,17,17,16,21,27
  └─ Land,4.61,4.61,4.61,4.61,4.35,4.35,4.35,4.35,4.35,4.35,4.38,
  └─ Building,3.40,3.40,3.40,3.40,3.40,3.40,3.46,3.46,3.46,3.46,3.46,
  └─ Plant Machinery,50.93,50.93,50.93,50.93,50.93,56.57,58.81,58.86,59.53,59.58,64.32,
  └─ Equipments,0.85,0.85,0.86,0.86,0.86,0.89,0.90,0.96,1.00,1.01,1.02,
  └─ Furniture n fittings,1.15,1.15,1.15,1.15,1.16,1.16,1.16,1.23,1.26,1.26,1.28,
  └─ Vehicles,2.75,2.75,2.75,2.75,2.75,3.24,3.51,3.59,3.62,3.62,4.08,
  └─ Intangible Assets,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
  └─ Other fixed assets,-0.01,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,0.01,-0.01,-0.01,
  └─ Gross Block,63.83,63.84,63.85,63.85,63.59,69.75,72.34,72.60,73.38,73.42,78.68,
  └─ Accumulated Depreciation,46.00,48.50,50.05,51.08,51.98,52.80,54.18,55.24,56.27,57.12,57.84,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0
Investments,19,19,19,22,19,19,19,1,1,1,1,0
Other Assets,153,152,159,226,163,234,195,201,195,181,214,234
  └─ Inventories,28,27,26,54,57,76,69,80,68,72,69,72
  └─ Trade receivables,22,22,23,35,19,23,13,22,22,13,22,21
    └─ Receivables over 6m,17.93,14.41,15.23,27.00,9.84,4.78,-0.00,11.87,6.53,5.50,6.03,
    └─ Receivables under 6m,3.94,7.71,7.43,7.67,9.54,18.39,12.94,10.61,15.87,7.32,15.70,
  └─ Cash Equivalents,5,5,5,8,9,28,15,4,5,4,5,21
  └─ Loans n Advances,4,5,0,0,0,0,18,29,26,7,6,117
  └─ Other asset items,95,93,104,128,77,107,81,66,74,85,112,1
Total Assets,190,187,192,260,194,270,233,220,213,198,236,261
