Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,12
Reserves,156,160,166,174,196,203,245,289,354,493,627,805
Borrowings,139,85,75,69,69,104,95,97,162,187,258,228
  └─ Long term Borrowings,43,46,60,46,61,62,0,0,0,0,0,228
  └─ Short term Borrowings,96,39,15,22,9,41,0,0,0,0,0,0
  └─ Other Borrowings,0,0,0,0,0,0,95,97,162,187,258,
Other Liabilities,111,172,213,237,298,240,435,631,706,1174,1057,1200
  └─ Non controlling int,1,1,1,1,1,1,0,0,2,2,2,2
  └─ Trade Payables,80,139,199,213,250,197,401,602,667,1033,933,987
  └─ Other liability items,30,32,13,23,47,41,34,29,37,139,122,211
Total Liabilities,418,428,464,491,574,557,786,1028,1233,1866,1953,2244
Fixed Assets,11,10,16,15,18,18,18,21,22,22,21,20
  └─ Building,5.79,5.86,5.86,6.00,7.09,7.09,6.62,6.55,6.55,6.55,6.31,
  └─ Equipments,3.32,3.39,3.50,3.64,3.87,4.01,3.91,4.24,4.57,5.12,5.43,
  └─ Computers,13.63,13.95,14.28,15.44,16.35,17.21,18.21,19.66,23.21,26.46,29.12,
  └─ Furniture n fittings,2.31,2.32,2.34,2.38,2.85,2.88,2.72,2.85,3.04,3.17,3.20,
  └─ Vehicles,2.58,2.52,2.90,3.26,4.15,4.26,4.24,5.77,5.82,6.37,6.85,
  └─ Other fixed assets,0.00,0.00,0.00,7.17,7.18,8.05,7.86,8.98,8.35,6.47,5.90,
  └─ Gross Block,27.63,28.04,28.88,37.89,41.49,43.50,43.56,48.05,51.54,54.14,56.81,
  └─ Accumulated Depreciation,16.24,18.02,12.49,22.51,23.98,25.22,25.75,27.19,29.36,32.36,36.10,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0
Investments,18,23,17,14,32,19,15,7,6,15,19,33
Other Assets,388,395,430,462,524,520,753,1000,1204,1829,1913,2191
  └─ Inventories,34,16,14,22,27,19,12,32,17,23,19,9
  └─ Trade receivables,101,87,86,114,91,35,66,56,50,125,161,184
  └─ Cash Equivalents,120,174,228,233,295,328,576,836,1015,1493,1471,1824
  └─ Loans n Advances,2,-1,5,2,3,5,2,4,6,6,5,30
  └─ Other asset items,132,119,97,92,107,132,97,73,117,183,258,144
Total Assets,418,428,464,491,574,557,786,1028,1233,1866,1953,2244
