Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,604,641,1184,1615,1617,1617,1617,168,168,169,170,207,
Reserves,-1020,-530,-1006,-1364,-1293,-1225,-864,536,474,124,137,174,
Borrowings,2510,925,929,848,894,902,569,119,99,84,64,62,
  └─ Long term Borrowings,1860.33,872.83,902.94,824.68,813.70,765.91,516.15,54.39,0.19,0.00,7.00,7.02,
  └─ Short term Borrowings,164.67,46.49,23.80,21.91,31.70,0.00,0.00,0.00,37.90,41.85,32.33,40.75,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,49.51,33.68,64.25,61.15,42.63,24.18,13.80,
  └─ Preference Capital,65.00,0.00,0.00,341.89,375.43,412.32,430.51,0.00,0.00,0.00,0.00,0.00,
  └─ Other Borrowings,419.55,5.28,1.88,-340.93,-326.75,-325.25,-411.05,0.00,0.00,0.00,0.00,,
Other Liabilities,562,307,277,271,274,235,164,138,230,274,202,219,
  └─ Non controlling int,6,3,3,4,4,0,0,0,0,0,0,-3,
  └─ Trade Payables,377,158,119,113,81,51,55,31,71,93,69,104,
  └─ Advance from Customers,83,56,7,6,3,1,0,0,5,3,1,,
  └─ Other liability items,95,90,148,149,186,183,108,107,154,179,132,119,
Total Liabilities,2655,1342,1383,1370,1492,1529,1486,960,972,652,573,662,
Fixed Assets,1941,815,806,803,806,851,388,417,479,245,225,218,
  └─ Land,1,0,1,1,1,1,0,0,0,0,0,,
  └─ Building,170,238,144,145,145,205,82,131,227,227,205,,
  └─ Plant Machinery,4,1,1,1,1,1,1,1,1,1,1,,
  └─ Equipments,15,3,5,5,5,6,2,2,1,1,1,,
  └─ Computers,1619,1017,1170,1170,1206,1211,80,82,83,131,113,,
  └─ Furniture n fittings,12,2,3,3,3,3,2,3,2,2,2,,
  └─ Vehicles,4,1,0,0,0,1,0,0,0,0,0,,
  └─ Intangible Assets,750,683,677,677,677,677,677,677,677,677,677,94,
  └─ Other fixed assets,272,5,98,97,97,97,97,97,97,0,0,,
  └─ Gross Block,2846,1950,2099,2099,2135,2200,940,992,1087,1038,998,,
  └─ Accumulated Depreciation,904,1135,1292,1296,1329,1349,553,576,608,794,773,,
CWIP,0,0,0,0,0,0,0,8,42,6,1,0,
Investments,25,13,0,0,0,0,0,0,2,2,2,0,
Other Assets,689,515,576,567,685,678,1098,536,449,399,344,444,
  └─ Inventories,1,1,1,1,1,0,0,0,0,0,0,0,
  └─ Trade receivables,179,180,203,212,244,192,88,94,122,157,102,108,
    └─ Receivables over 6m,24,0,0,0,0,0,0,0,0,35,34,,40
    └─ Receivables under 6m,205,180,251,245,244,192,88,109,138,139,76,,208
    └─ Prov for Doubtful,-50,0,-48,-33,0,0,0,-15,-16,-18,-8,,-38
  └─ Cash Equivalents,23,52,124,52,105,91,691,136,67,55,60,78,
  └─ Loans n Advances,14,11,-89,6,-13,-15,25,10,5,15,25,34,
  └─ Other asset items,472,272,337,297,348,410,294,296,255,172,157,224,
Total Assets,2655,1342,1383,1370,1492,1529,1486,960,972,652,573,662,
