Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016
Equity Capital,5,5,5,5,5,5,5,5,5,5,5
Reserves,22,23,24,24,18,19,17,18,22,8,-10
Borrowings,24,27,35,44,46,49,62,71,75,73,84
  └─ Long term Borrowings,,,,,,10,9,13,13,7,0
  └─ Short term Borrowings,,,,,,37,50,54,59,62,83
  └─ Other Borrowings,24,27,35,44,46,1,2,4,3,3,0
Other Liabilities,33,35,37,41,49,43,33,38,49,43,55
  └─ Non controlling int,0.00,0.00,0.00,0.06,0.09,0.10,0.11,0.31,0.41,0.50,0.51
  └─ Trade Payables,13.96,14.25,11.80,17.86,23.56,26.26,17.67,15.00,23.72,12.15,23.55
  └─ Advance from Customers,2.46,3.93,4.13,1.81,1.85,2.09,2.23,1.07,0.46,1.55,3.81
  └─ Other liability items,16.17,16.96,21.49,21.52,23.26,14.11,13.31,21.47,24.38,28.68,27.25
Total Liabilities,83,90,102,114,118,115,117,133,151,128,134
Fixed Assets,11,13,14,17,16,27,26,61,58,56,54
  └─ Land,3,3,3,3,3,3,3,39,38,38,38
  └─ Building,3,6,7,9,9,21,21,21,8,8,8
  └─ Plant Machinery,10,10,11,11,11,11,12,10,9,8,8
  └─ Equipments,0,0,0,0,0,0,1,1,13,13,13
  └─ Computers,4,4,4,4,4,4,4,4,4,4,4
  └─ Furniture n fittings,3,4,4,8,8,8,8,8,9,9,9
  └─ Vehicles,2,2,2,2,2,2,2,2,1,1,1
  └─ Intangible Assets,1,1,1,1,1,0,0,0,0,0,0
  └─ Other fixed assets,0,0,0,1,1,2,2,2,2,2,3
  └─ Gross Block,27,31,33,39,40,52,53,86,83,83,83
  └─ Accumulated Depreciation,16,17,19,22,24,25,27,25,25,27,29
CWIP,1,3,5,9,12,0,0,2,0,0,0
Investments,0,0,0,0,0,0,0,0,2,0,0
Other Assets,71,74,82,87,90,89,91,70,91,72,79
  └─ Inventories,27.06,29.59,34.30,35.26,44.41,41.78,50.79,43.70,35.89,33.34,18.60
  └─ Trade receivables,27.20,27.33,27.07,30.91,24.70,32.15,20.80,13.49,27.38,17.76,20.18
    └─ Receivables over 6m,22.54,0.00,0.00,0.00,20.50,28.15,3.94,11.91,0.00,2.10,2.51
    └─ Receivables under 6m,4.66,27.33,27.07,30.91,4.20,4.00,16.86,1.58,27.38,15.67,17.67
  └─ Cash Equivalents,4.51,2.36,1.98,2.59,2.55,1.80,2.47,3.24,0.43,-2.26,6.09
  └─ Loans n Advances,5.55,8.15,8.90,10.72,11.59,4.36,0.64,0.22,0.29,0.13,0.15
  └─ Other asset items,6.46,6.21,10.08,7.90,6.97,8.55,16.41,8.93,26.70,23.47,34.19
Total Assets,83,90,102,114,118,115,117,133,151,128,134
