Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,8,8,8,8,8,8,8,9,9,9,10,20,
Reserves,539,639,979,1077,1189,1321,1471,1814,1775,1800,2362,2572,
Borrowings,189,221,241,191,194,390,846,683,798,937,588,660,
  └─ Long term Borrowings,102,0,142,68,81,165,474,354,289,560,232,184,
  └─ Short term Borrowings,58,74,92,98,87,165,370,328,507,375,354,474,
  └─ Lease Liabilities,0,0,0,0,0,0,2,1,2,2,1,2,
  └─ Other Borrowings,28,147,7,25,26,60,0,0,0,0,-0,,
Other Liabilities,169,194,244,223,218,270,308,370,323,347,351,455,
  └─ Non controlling int,14,15,-3,-5,-8,-8,-11,-11,-9,-9,-9,0,
  └─ Trade Payables,76,101,112,104,81,93,67,146,143,174,95,142,
  └─ Advance from Customers,0,0,2,1,6,4,7,16,11,5,29,,
  └─ Other liability items,79,77,133,123,139,181,244,219,178,177,235,312,
Total Liabilities,905,1062,1472,1499,1610,1989,2632,2876,2904,3093,3311,3706,
Fixed Assets,316,580,492,534,558,650,1111,1342,1368,1385,1418,2046,
  └─ Land,17,19,16,16,16,16,51,61,61,62,62,,
  └─ Building,124,221,163,178,188,203,290,378,391,422,439,,
  └─ Plant Machinery,220,347,309,350,376,441,667,753,777,834,898,,
  └─ Equipments,41,70,85,95,108,111,146,228,231,220,225,,
  └─ Computers,4,6,8,9,11,14,17,20,20,21,23,,
  └─ Furniture n fittings,42,72,61,70,76,87,107,124,130,135,143,,
  └─ Vehicles,4,4,4,4,3,3,2,4,3,4,4,,
  └─ Intangible Assets,22,30,44,49,51,52,59,65,65,214,245,695,
  └─ Other fixed assets,3,6,15,22,25,59,82,94,167,35,36,,
  └─ Gross Block,477,775,705,793,853,986,1421,1727,1847,1947,2076,,
  └─ Accumulated Depreciation,161,195,213,259,295,336,311,385,478,562,658,,
CWIP,222,95,141,210,429,666,541,506,655,719,822,431,
Investments,66,53,253,140,2,10,21,34,43,40,35,58,
Other Assets,301,334,587,615,621,662,959,993,838,950,1037,1170,
  └─ Inventories,131,163,190,189,188,226,317,355,320,345,348,367,
  └─ Trade receivables,81,85,171,220,204,247,218,386,324,392,441,519,
    └─ Receivables over 6m,2,3,0,0,0,0,0,0,0,44,59,,1
    └─ Receivables under 6m,80,82,172,221,207,247,218,391,325,349,385,,67
    └─ Prov for Doubtful,-0,-0,-1,-0,-3,-0,-1,-4,-0,-1,-3,,-0
  └─ Cash Equivalents,18,16,100,74,95,45,123,34,22,32,29,45,
  └─ Loans n Advances,2,4,4,11,10,15,36,43,41,34,44,7,
  └─ Other asset items,68,67,122,121,124,129,266,174,131,147,175,232,
Total Assets,905,1062,1472,1499,1610,1989,2632,2876,2904,3093,3311,3706,
