Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,22,22,26,38,38,38,38,38,38,41,45,45,
Reserves,15,-12,56,102,114,144,166,204,162,237,354,449,
Borrowings,70,110,83,28,10,0,4,8,21,22,24,159,
  └─ Long term Borrowings,30,18,9,14,0,0,2,3,3,1,6,72,
  └─ Short term Borrowings,22,44,66,4,4,0,0,5,17,20,17,86,
  └─ Lease Liabilities,0,0,0,0,0,0,2,1,2,1,0,1,
  └─ Other Borrowings,18,49,7,9,6,0,0,-0,0,-0,0,,
Other Liabilities,43,50,45,84,56,126,140,88,76,84,170,266,
  └─ Non controlling int,0,0,0,0,0,0,0,0,0,0,0,1,
  └─ Trade Payables,11,27,35,55,45,63,92,71,44,73,142,230,
  └─ Advance from Customers,0,0,0,0,0,0,0,0,5,3,5,,
  └─ Other liability items,31,23,9,30,12,63,48,17,27,8,22,35,
Total Liabilities,150,171,209,252,218,308,348,338,297,384,592,918,
Fixed Assets,106,95,83,100,87,90,132,112,96,112,115,115,
  └─ Land,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,,
  └─ Building,0.23,0.23,0.11,0.11,0.11,4.06,5.73,6.34,9.87,10.13,10.39,,
  └─ Ships Vessels,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,,
  └─ Equipments,134.35,142.31,87.30,119.86,125.53,144.69,203.81,230.68,231.76,237.82,253.83,,
  └─ Computers,25.18,25.38,1.41,1.55,1.59,1.72,2.41,26.27,26.35,26.44,26.68,,
  └─ Furniture n fittings,0.22,0.22,0.23,0.24,0.23,0.22,0.22,0.41,0.41,0.41,1.02,,
  └─ Vehicles,2.42,2.47,1.53,1.75,1.56,1.19,4.29,6.50,7.67,8.65,8.02,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,
  └─ Other fixed assets,2.25,2.32,4.13,4.29,4.48,4.73,4.69,4.79,4.78,30.36,34.34,,
  └─ Gross Block,164.76,173.04,94.81,127.90,133.60,156.71,221.25,275.10,280.95,313.92,334.39,,
  └─ Accumulated Depreciation,58.75,77.63,11.41,27.81,47.09,66.55,89.39,163.12,185.21,202.16,219.04,,
CWIP,0,0,0,0,0,0,0,0,0,1,3,46,
Investments,0,0,0,0,0,0,0,6,20,12,33,12,
Other Assets,44,75,126,152,132,218,216,220,181,259,441,746,
  └─ Inventories,4,6,2,2,1,0,0,0,0,0,0,0,
  └─ Trade receivables,19,43,28,62,59,88,125,111,107,136,224,348,
    └─ Receivables over 6m,7,45,0,0,0,0,70,58,58,29,28,,6
    └─ Receivables under 6m,14,0,34,64,59,89,56,56,56,129,218,,8
    └─ Prov for Doubtful,-2,-2,-7,-2,0,-1,-2,-3,-7,-22,-22,,-3
  └─ Cash Equivalents,3,10,29,25,25,82,24,50,27,39,78,147,
  └─ Loans n Advances,4,2,2,21,13,7,8,10,21,5,16,25,
  └─ Other asset items,14,15,65,43,34,41,59,49,27,79,123,226,
Total Assets,150,171,209,252,218,308,348,338,297,384,592,918,
