Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Reserves,2.33,2.53,1.54,1.19,1.44,1.13,1.68,2.22
Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Liabilities,0.21,0.30,0.18,0.18,0.20,0.90,0.72,1.11
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.56
  └─ Trade Payables,0.06,0.00,0.01,0.01,0.03,0.45,0.00,0.07
  └─ Advance from Customers,0.00,0.00,0.00,0.00,0.00,0.00,0.03,
  └─ Other liability items,0.15,0.30,0.17,0.17,0.17,0.45,0.69,0.48
Total Liabilities,3.15,3.44,2.33,1.98,2.25,2.64,3.01,3.94
Fixed Assets,0.35,0.32,0.21,0.13,0.07,0.07,0.26,0.32
  └─ Equipments,0.00,0.03,0.03,0.03,0.07,0.11,0.13,
  └─ Computers,0.00,0.05,0.05,0.06,0.08,0.09,0.12,
  └─ Furniture n fittings,0.00,0.00,0.00,0.00,0.01,0.01,0.01,
  └─ Vehicles,0.02,0.10,0.10,0.10,0.10,0.10,0.15,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03
  └─ Other fixed assets,0.33,0.44,0.44,0.45,0.43,0.43,0.04,
  └─ Gross Block,0.35,0.62,0.62,0.64,0.69,0.74,0.45,
  └─ Accumulated Depreciation,0.00,0.30,0.41,0.51,0.62,0.67,0.19,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Assets,2.80,3.12,2.12,1.85,2.18,2.57,2.75,3.62
  └─ Inventories,0.00,0.00,0.00,0.00,0.08,0.13,0.13,0.07
  └─ Trade receivables,0.01,0.02,0.00,0.00,0.02,0.33,0.16,0.42
  └─ Cash Equivalents,2.56,2.84,1.93,1.55,1.63,1.77,0.09,1.88
  └─ Loans n Advances,0.12,0.02,0.03,0.03,0.17,0.16,0.09,0.34
  └─ Other asset items,0.11,0.24,0.16,0.27,0.28,0.18,2.28,0.91
Total Assets,3.15,3.44,2.33,1.98,2.25,2.64,3.01,3.94
