Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,1,1,1,1,1,1,1,1,1,3,3,3
Reserves,117,138,148,363,366,392,426,466,510,562,626,894
Borrowings,21,24,18,22,17,33,80,132,307,493,24,10
  └─ Long term Borrowings,10.22,6.69,0.40,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.44
  └─ Short term Borrowings,8.89,13.22,17.40,21.53,16.84,0.00,0.00,0.00,0.00,0.00,0.00,7.78
  └─ Other Borrowings,1.63,3.91,0.00,0.00,0.00,33.06,79.51,131.63,307.20,492.91,23.50,
Other Liabilities,59,56,60,87,21,29,29,51,72,98,938,33
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82
  └─ Trade Payables,36.91,29.05,26.65,8.13,4.06,4.33,0.65,0.99,2.42,7.22,2.05,3.08
  └─ Advance from Customers,0.83,1.29,12.45,5.75,4.84,7.10,0.00,0.00,0.00,0.00,0.00,
  └─ Other liability items,20.96,25.44,21.40,72.94,12.27,17.72,28.29,49.58,69.47,91.00,936.31,28.67
Total Liabilities,198,218,228,473,405,455,535,649,890,1156,1591,940
Fixed Assets,44,54,50,76,76,64,63,63,67,72,62,135
  └─ Land,23.22,23.57,23.57,44.58,44.10,37.54,37.54,37.54,37.54,37.54,37.54,
  └─ Building,13.16,24.41,25.62,30.48,31.20,26.60,25.80,25.80,25.80,25.80,26.44,
  └─ Plant Machinery,0.00,0.00,0.22,0.55,1.03,1.30,2.40,3.82,6.73,8.81,0.21,
  └─ Equipments,1.04,1.25,1.47,1.17,1.32,1.42,1.52,1.33,1.41,1.65,1.99,
  └─ Computers,4.27,4.76,5.17,4.45,4.41,4.57,4.69,5.31,7.28,9.10,6.04,
  └─ Furniture n fittings,5.78,6.18,6.45,5.39,5.96,5.99,6.27,7.10,9.03,11.46,9.14,
  └─ Vehicles,4.29,4.26,4.42,5.43,6.89,6.45,6.68,5.86,5.93,10.16,9.82,
  └─ Intangible Assets,4.07,3.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.98
  └─ Other fixed assets,0.30,0.17,0.01,0.00,0.00,0.00,0.01,0.55,0.55,0.55,0.97,
  └─ Gross Block,56.13,68.09,66.93,92.05,94.91,83.87,84.91,87.31,94.27,105.07,92.15,
  └─ Accumulated Depreciation,12.17,14.16,16.56,16.35,19.24,19.90,22.18,23.88,27.68,33.34,30.11,
CWIP,2,1,1,0,0,0,1,0,1,0,0,0
Investments,0,5,9,123,99,55,37,30,24,22,2,306
Other Assets,152,158,167,274,231,336,434,555,799,1063,1526,499
  └─ Inventories,3,3,5,5,5,8,6,6,12,15,12,23
  └─ Trade receivables,49,43,35,16,4,4,2,3,5,6,6,5
    └─ Receivables over 6m,1.14,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.74,1.03,1.79,
    └─ Receivables under 6m,48.24,42.31,34.62,15.79,3.71,4.43,2.20,2.74,4.22,4.52,4.13,
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.03,-0.03,0.00,
  └─ Cash Equivalents,63,77,93,118,13,17,15,24,28,41,39,90
  └─ Loans n Advances,19,26,29,125,185,301,405,510,747,993,27,317
  └─ Other asset items,18,9,6,11,24,6,7,13,6,8,1442,63
Total Assets,198,218,228,473,405,455,535,649,890,1156,1591,940
