Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,59,59,59,59,59,59,59,59,59,59,59,62,
Reserves,1279,1261,1342,1385,1426,1628,2036,2446,2745,3226,3495,3824,
Borrowings,1949,2258,2687,2546,2135,1987,1672,1887,1880,2084,2614,2586,
  └─ Long term Borrowings,1487,1732,2106,1847,1666,1364,1256,1265,1529,1564,2051,1909,
  └─ Short term Borrowings,233,298,376,420,62,105,397,591,317,461,476,582,
  └─ Lease Liabilities,0,0,0,0,0,0,19,30,33,59,87,94,
  └─ Other Borrowings,229,229,204,279,406,518,0,0,0,0,0,,
Other Liabilities,936,912,1044,1111,1446,1489,1520,1534,1857,2209,2277,2077,
  └─ Non controlling int,12,11,13,1,-8,-3,13,27,37,-0,-1,-2,
  └─ Trade Payables,226,205,278,329,545,510,420,366,586,556,455,466,
  └─ Advance from Customers,37,53,85,102,76,89,96,98,94,107,105,,
  └─ Other liability items,661,644,668,679,833,892,991,1044,1140,1546,1719,1613,
Total Liabilities,4223,4491,5132,5101,5066,5163,5286,5926,6541,7578,8445,8548,
Fixed Assets,2708,2851,3556,3627,3451,3585,3427,3536,3527,5076,5554,5361,
  └─ Land,250.20,279.04,391.68,401.45,403.19,422.06,350.92,394.71,463.48,506.00,618.45,,
  └─ Building,226.14,188.67,219.13,222.05,224.02,241.81,245.27,257.65,272.75,367.20,417.98,,
  └─ Plant Machinery,3611.40,2431.14,3160.64,3414.12,3430.67,3726.90,3751.05,4008.00,4109.10,5444.45,5915.35,,
  └─ Equipments,9.72,4.67,5.35,6.43,7.21,8.89,10.44,11.65,12.87,15.41,16.29,,
  └─ Furniture n fittings,8.44,4.02,4.44,4.63,4.90,5.13,7.20,7.36,7.62,8.06,11.12,,
  └─ Railway sidings,51.69,10.43,10.43,14.70,14.70,15.37,15.37,22.86,23.71,81.78,196.01,,
  └─ Vehicles,61.22,24.64,29.33,35.16,41.32,32.88,31.63,33.94,38.34,37.54,39.20,,
  └─ Intangible Assets,74.83,71.85,70.51,70.51,72.32,72.32,72.32,72.32,72.32,0.21,0.21,24.09,
  └─ Other fixed assets,6.64,2.10,4.12,4.49,8.29,22.27,123.80,126.92,129.59,456.08,460.31,,
  └─ Gross Block,4300.28,3016.56,3895.63,4173.54,4206.62,4547.63,4608.00,4935.41,5129.78,6916.73,7674.92,,
  └─ Accumulated Depreciation,1592.54,165.36,339.78,546.25,755.71,962.31,1180.90,1399.68,1602.76,1840.83,2120.49,,
CWIP,455,633,307,228,417,166,274,251,890,383,278,277,
Investments,273,271,531,473,377,458,476,652,527,407,633,746,
Other Assets,788,736,738,773,821,954,1109,1487,1597,1712,1979,2164,
  └─ Inventories,228,247,321,356,352,481,366,581,842,991,865,645,
  └─ Trade receivables,57,97,90,102,110,96,54,35,65,44,107,111,
    └─ Receivables over 6m,3,0,0,0,0,0,0,0,0,7,7,,7
    └─ Receivables under 6m,56,98,92,104,113,100,60,43,74,44,106,,55
    └─ Prov for Doubtful,-2,-2,-2,-2,-3,-4,-6,-8,-9,-6,-6,,-5
  └─ Cash Equivalents,19,33,10,12,19,33,372,573,339,267,197,514,
  └─ Loans n Advances,7,9,13,13,17,58,60,24,21,18,49,72,
  └─ Other asset items,477,350,303,290,322,286,257,274,330,391,762,822,
Total Assets,4223,4491,5132,5101,5066,5163,5286,5926,6541,7578,8445,8548,
