Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,86,86,86,86,86,86,86,86,86,86,86,86,
Reserves,214,216,221,222,243,234,195,200,252,220,278,337,
Borrowings,4,4,5,1,1,1,1,1,1,1,1,1,
  └─ Long term Borrowings,3.52,3.61,4.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,0.27,0.64,0.71,1.04,1.15,0.92,0.63,0.63,0.63,0.63,0.63,0.63,
  └─ Other Borrowings,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,311,304,307,359,332,298,281,298,595,708,382,339,
  └─ Non controlling int,3,3,-6,-3,-5,-7,-9,-10,-10,-11,-12,-12,
  └─ Trade Payables,56,58,68,61,64,56,46,62,93,89,124,79,
  └─ Advance from Customers,66,59,60,69,62,62,93,91,53,55,55,,
  └─ Other liability items,186,185,185,232,212,187,152,155,460,576,214,272,
Total Liabilities,614,610,618,667,663,619,563,585,934,1015,746,762,
Fixed Assets,52,51,57,57,55,51,45,40,46,40,42,42,
  └─ Land,3.61,3.61,0.24,0.23,2.31,2.31,2.14,2.14,0.23,0.23,0.23,,
  └─ Building,36.59,36.82,22.82,30.07,29.07,28.28,28.46,28.46,34.70,34.67,38.07,,
  └─ Plant Machinery,84.38,90.91,30.71,28.16,29.47,31.88,32.51,33.33,38.19,39.04,40.97,,
  └─ Equipments,15.74,15.97,2.43,2.70,3.01,3.25,3.44,3.57,3.94,4.23,4.85,,
  └─ Furniture n fittings,32.16,33.52,6.64,7.73,7.52,7.45,7.45,7.46,8.59,8.75,9.97,,
  └─ Vehicles,1.75,1.75,0.82,0.59,1.87,1.86,1.86,1.84,1.93,2.05,2.38,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,
  └─ Other fixed assets,1.00,1.02,2.40,2.37,0.66,1.07,1.20,1.21,3.26,3.30,3.29,,
  └─ Gross Block,175.23,183.60,66.06,71.85,73.91,76.10,77.06,78.01,90.84,92.27,99.76,,
  └─ Accumulated Depreciation,123.63,132.52,8.68,14.45,18.69,24.94,31.95,38.29,45.15,51.76,58.21,,
CWIP,7,8,13,4,6,6,6,11,3,4,6,8,
Investments,0,0,0,0,0,0,0,0,0,0,0,0,
Other Assets,556,551,547,606,602,562,511,534,885,970,699,712,
  └─ Inventories,13,15,14,11,10,10,11,10,10,13,19,18,
  └─ Trade receivables,120,109,97,103,97,97,66,71,78,75,120,110,
    └─ Receivables over 6m,40,38,83,72,91,142,113,144,117,117,129,,24
    └─ Receivables under 6m,85,72,64,80,55,6,12,4,42,45,89,,61
    └─ Prov for Doubtful,-5,-2,-49,-50,-49,-51,-59,-77,-81,-86,-99,,-2
  └─ Cash Equivalents,277,284,269,313,292,262,232,219,463,570,220,271,
  └─ Loans n Advances,72,68,70,3,7,4,3,1,8,14,13,2,
  └─ Other asset items,73,76,98,177,196,189,199,234,325,298,328,311,
Total Assets,614,610,618,667,663,619,563,585,934,1015,746,762,
